species	type	location	rxn	time
1	I	3	Sample_recovery	97.15938285
2	I	9	Sample_recovery	79.56122729
3	I	6	Sample_recovery	96.45074797
4	I	0	Sample_recovery	100.00000591
5	I	7	Sample_recovery	75.30573986
6	I	7	Sample_recovery	82.05383857
7	I	9	Sample_recovery	92.69325014
8	I	1	Sample_recovery	83.00557398
9	I	3	Sample_recovery	43.58904724
10	I	9	Sample_recovery	76.68409943
11	I	7	Sample_recovery	99.79886368
12	I	1	Sample_recovery	96.09959009
13	I	3	Sample_recovery	98.38166533
14	I	1	Sample_recovery	54.95172489
15	I	1	Sample_recovery	57.85933443
16	I	7	Sample_recovery	82.21116416
17	I	5	Sample_recovery	100.00000081
18	I	1	Sample_recovery	97.76384182
19	I	4	Sample_recovery	80.45135158
20	I	4	Sample_recovery	100.00000586
21	I	3	Sample_recovery	85.56741067
22	I	0	Sample_recovery	96.54330711
23	I	2	Sample_recovery	99.23198916
24	I	8	Sample_recovery	99.37290679
25	I	3	Sample_recovery	99.27639280
26	I	9	Sample_recovery	80.71198135
27	I	4	Sample_recovery	79.03179866
28	I	7	Sample_recovery	99.43535505
29	I	1	Sample_recovery	82.77250248
30	I	4	Sample_recovery	100.00000082
31	I	5	Sample_recovery	100.00000780
32	I	5	Sample_recovery	99.57491541
33	I	9	Sample_recovery	97.83019074
34	I	1	Sample_recovery	99.00032168
35	I	2	Sample_recovery	98.03369343
36	I	1	Sample_recovery	92.92652129
37	I	1	Sample_recovery	90.04158052
38	I	1	Sample_recovery	100.00000233
39	I	1	Sample_recovery	78.71098158
40	I	1	Sample_recovery	89.14424166
41	I	2	Sample_recovery	100.00000380
42	I	9	Sample_recovery	100.00000787
43	I	0	Sample_recovery	87.12755280
44	I	1	Sample_recovery	74.11862053
45	I	4	Sample_recovery	73.96674356
