species	type	location	rxn	time
1	I	4	Sample_recovery	87.80756019
2	I	4	Sample_recovery	76.08075204
3	I	4	Sample_recovery	95.06811085
4	I	4	Sample_recovery	92.62228764
5	I	4	Sample_recovery	91.56760239
6	I	4	Sample_recovery	87.94240897
7	I	3	Sample_recovery	95.12101963
8	I	4	Sample_recovery	96.80119348
9	I	4	Sample_recovery	100.00000506
10	I	4	Sample_recovery	100.00000727
11	I	1	Sample_recovery	92.19339544
12	I	4	Sample_recovery	100.00000312
13	I	4	Sample_recovery	99.33153237
14	I	4	Sample_recovery	100.00000245
15	I	4	Sample_recovery	94.05225003
16	I	4	Sample_recovery	100.00000320
17	I	4	Sample_recovery	100.00000843
18	I	4	Sample_recovery	94.17407298
19	I	4	Sample_recovery	87.51360318
20	I	4	Sample_recovery	89.32568732
21	I	4	Sample_recovery	98.05825217
22	I	4	Sample_recovery	98.85774148
23	I	4	Sample_recovery	100.00000494
24	I	4	Sample_recovery	99.59247017
25	I	4	Sample_recovery	86.91564169
26	I	4	Sample_recovery	100.00000864
27	I	4	Sample_recovery	99.17452865
28	I	4	Sample_recovery	100.00000109
29	I	4	Sample_recovery	96.98381731
30	I	4	Sample_recovery	100.00000888
31	I	4	Sample_recovery	100.00000441
32	I	4	Sample_recovery	82.81515689
33	I	4	Sample_recovery	87.47738159
34	I	4	Sample_recovery	100.00000904
35	I	4	Sample_recovery	100.00000843
36	I	0	Sample_recovery	100.00000960
37	I	2	Sample_recovery	99.17265746
38	I	4	Sample_recovery	98.24462488
39	I	4	Sample_recovery	100.00000155
40	I	4	Sample_recovery	99.20996961
41	I	4	Sample_recovery	99.89067956
42	I	4	Sample_recovery	100.00000071
43	I	4	Sample_recovery	74.83691156
44	I	4	Sample_recovery	100.00000428
45	I	4	Sample_recovery	100.00000770
46	I	4	Sample_recovery	100.00000027
47	I	4	Sample_recovery	97.81708222
48	I	4	Sample_recovery	96.22907649
49	I	4	Sample_recovery	100.00000987
50	I	4	Sample_recovery	100.00000096
51	I	4	Sample_recovery	100.00000756
52	I	4	Sample_recovery	91.44683663
53	I	4	Sample_recovery	100.00000633
54	I	4	Sample_recovery	100.00000249
55	I	4	Sample_recovery	83.01817516
56	I	4	Sample_recovery	96.69330701
57	I	4	Sample_recovery	100.00000248
58	I	4	Sample_recovery	88.07753572
59	I	3	Sample_recovery	96.47969579
60	I	4	Sample_recovery	57.41268034
61	I	4	Sample_recovery	100.00000803
62	I	4	Sample_recovery	98.02487002
63	I	0	Sample_recovery	98.20054616
64	I	4	Sample_recovery	100.00000547
65	I	4	Sample_recovery	98.32121358
66	I	4	Sample_recovery	98.19067540
67	I	4	Sample_recovery	96.82618777
68	I	4	Sample_recovery	84.53125482
69	I	4	Sample_recovery	77.17641559
70	I	4	Sample_recovery	81.02437344
71	I	1	Sample_recovery	95.79861724
72	I	4	Sample_recovery	91.35058615
73	I	2	Sample_recovery	95.23750485
74	I	4	Sample_recovery	84.81640228
75	I	4	Sample_recovery	99.22107143
76	I	4	Sample_recovery	94.48205843
77	I	4	Sample_recovery	90.09357971
78	I	4	Sample_recovery	97.54454201
79	I	4	Sample_recovery	98.38205559
80	I	4	Sample_recovery	93.16626465
81	I	4	Sample_recovery	99.71431134
82	I	4	Sample_recovery	100.00000043
