species	type	location	rxn	time
1	I	4	Sample_recovery	100.00000080
2	I	4	Sample_recovery	84.53478894
3	I	1	Sample_recovery	92.05118433
4	I	1	Sample_recovery	100.00000098
5	I	4	Sample_recovery	99.22279086
6	I	0	Sample_recovery	51.22252986
7	I	1	Sample_recovery	74.38464598
8	I	4	Sample_recovery	99.57905015
9	I	3	Sample_recovery	100.00000659
10	I	3	Sample_recovery	100.00000054
11	I	3	Sample_recovery	99.63041091
12	I	3	Sample_recovery	89.47638496
13	I	3	Sample_recovery	100.00000633
14	I	4	Sample_recovery	93.74424235
15	I	4	Sample_recovery	94.49024893
16	I	4	Sample_recovery	88.67890340
17	I	4	Sample_recovery	100.00000809
18	I	4	Sample_recovery	70.48394927
19	I	4	Sample_recovery	73.01859580
20	I	4	Sample_recovery	92.47709968
21	I	4	Sample_recovery	83.10396937
22	I	4	Sample_recovery	99.86420897
23	I	4	Sample_recovery	92.40837947
24	I	4	Sample_recovery	100.00000500
25	I	4	Sample_recovery	100.00000943
26	I	4	Sample_recovery	100.00000771
27	I	4	Sample_recovery	85.40840202
28	I	4	Sample_recovery	97.37832395
29	I	4	Sample_recovery	65.01561618
30	I	4	Sample_recovery	94.67353706
31	I	4	Sample_recovery	100.00000320
