species	type	location	rxn	time
1	I	0	Sample_recovery	78.84247325
2	I	2	Sample_recovery	88.71961906
3	I	2	Sample_recovery	99.56015130
4	I	2	Sample_recovery	85.12757229
5	I	4	Sample_recovery	99.40140496
6	I	0	Sample_recovery	100.00000396
7	I	0	Sample_recovery	95.84592216
8	I	0	Sample_recovery	69.80380182
9	I	0	Sample_recovery	89.96886903
10	I	0	Sample_recovery	73.26019309
11	I	0	Sample_recovery	79.28012435
12	I	0	Sample_recovery	97.07122120
13	I	0	Sample_recovery	95.82242940
14	I	0	Sample_recovery	97.53806399
15	I	0	Sample_recovery	86.25090131
16	I	3	Sample_recovery	89.46289627
17	I	3	Sample_recovery	92.14432050
18	I	0	Sample_recovery	98.00785125
19	I	0	Sample_recovery	85.63275974
20	I	0	Sample_recovery	94.33222004
21	I	0	Sample_recovery	99.20249579
22	I	3	Sample_recovery	100.00000886
23	I	1	Sample_recovery	97.42891437
24	I	1	Sample_recovery	97.65480894
25	I	0	Sample_recovery	90.00949914
26	I	0	Sample_recovery	100.00000827
27	I	1	Sample_recovery	83.86278653
28	I	0	Sample_recovery	99.13695602
29	I	0	Sample_recovery	95.66890456
30	I	0	Sample_recovery	91.92854867
31	I	0	Sample_recovery	89.19105500
32	I	0	Sample_recovery	98.61214449
33	I	0	Sample_recovery	93.23258689
34	I	0	Sample_recovery	99.54121341
35	I	0	Sample_recovery	77.77199533
36	I	0	Sample_recovery	95.93680668
37	I	0	Sample_recovery	83.19340238
38	I	0	Sample_recovery	79.13302678
39	I	3	Sample_recovery	92.12457954
40	I	0	Sample_recovery	86.50852380
41	I	0	Sample_recovery	92.79613628
42	I	0	Sample_recovery	73.72163430
43	I	0	Sample_recovery	72.78193294
44	I	4	Sample_recovery	81.14859436
45	I	0	Sample_recovery	94.17406314
46	I	0	Sample_recovery	96.52189328
47	I	0	Sample_recovery	82.98511603
48	I	0	Sample_recovery	100.00000574
49	I	0	Sample_recovery	100.00000038
50	I	0	Sample_recovery	91.34604661
51	I	3	Sample_recovery	79.14136801
52	I	3	Sample_recovery	90.42933401
53	I	0	Sample_recovery	84.80492278
54	I	0	Sample_recovery	85.15225569
55	I	2	Sample_recovery	98.85607880
56	I	1	Sample_recovery	94.81242313
57	I	0	Sample_recovery	100.00000476
58	I	0	Sample_recovery	100.00000815
59	I	0	Sample_recovery	92.70020355
60	I	1	Sample_recovery	96.87110713
61	I	2	Sample_recovery	100.00000088
62	I	0	Sample_recovery	91.75712128
63	I	0	Sample_recovery	97.31386763
64	I	0	Sample_recovery	81.70029967
65	I	3	Sample_recovery	100.00000521
66	I	0	Sample_recovery	100.00000145
67	I	2	Sample_recovery	98.00529312
68	I	0	Sample_recovery	87.44546733
69	I	0	Sample_recovery	70.44763408
70	I	0	Sample_recovery	99.20685931
71	I	0	Sample_recovery	100.00000000
72	I	0	Sample_recovery	97.47627904
73	I	0	Sample_recovery	98.46520061
74	I	0	Sample_recovery	99.33121131
75	I	0	Sample_recovery	98.40752178
76	I	0	Sample_recovery	82.26305767
77	I	0	Sample_recovery	87.13734921
78	I	0	Sample_recovery	83.70462000
79	I	0	Sample_recovery	95.98575206
80	I	0	Sample_recovery	97.89905997
81	I	0	Sample_recovery	100.00000388
82	I	0	Sample_recovery	93.45160182
83	I	3	Sample_recovery	100.00000164
84	I	0	Sample_recovery	96.72537043
85	I	0	Sample_recovery	93.50174985
86	I	0	Sample_recovery	95.09515996
87	I	0	Sample_recovery	87.70310079
88	I	0	Sample_recovery	91.08460019
89	I	0	Sample_recovery	100.00000942
90	I	0	Sample_recovery	89.67206018
91	I	2	Sample_recovery	100.00000559
92	I	0	Sample_recovery	73.47874508
93	I	0	Sample_recovery	98.74858742
94	I	0	Sample_recovery	100.00000590
95	I	2	Sample_recovery	100.00000442
96	I	2	Sample_recovery	98.68000829
97	I	0	Sample_recovery	82.70878017
98	I	0	Sample_recovery	96.01120004
99	I	0	Sample_recovery	100.00000464
100	I	0	Sample_recovery	93.78161063
101	I	0	Sample_recovery	97.96541912
102	I	0	Sample_recovery	80.56016854
103	I	1	Sample_recovery	90.83717093
104	I	0	Sample_recovery	89.33765814
105	I	0	Sample_recovery	95.90099418
106	I	0	Sample_recovery	97.13021174
107	I	1	Sample_recovery	100.00000414
108	I	0	Sample_recovery	90.54750287
109	I	0	Sample_recovery	87.88600111
110	I	0	Sample_recovery	100.00000757
111	I	2	Sample_recovery	91.95392887
112	I	0	Sample_recovery	98.40711300
113	I	0	Sample_recovery	80.23648006
114	I	0	Sample_recovery	81.32945648
115	I	0	Sample_recovery	98.19576951
116	I	0	Sample_recovery	100.00000249
117	I	3	Sample_recovery	73.28643718
118	I	0	Sample_recovery	99.20097437
119	I	1	Sample_recovery	89.66965133
120	I	1	Sample_recovery	98.18085999
121	I	1	Sample_recovery	99.11100297
122	I	0	Sample_recovery	98.75058465
123	I	0	Sample_recovery	100.00000120
124	I	0	Sample_recovery	100.00000227
125	I	0	Sample_recovery	100.00000517
126	I	0	Sample_recovery	100.00000567
127	I	0	Sample_recovery	81.09256339
128	I	0	Sample_recovery	87.79544412
129	I	0	Sample_recovery	97.43562225
130	I	0	Sample_recovery	85.65140048
131	I	0	Sample_recovery	94.55741312
132	I	1	Sample_recovery	95.09087789
133	I	1	Sample_recovery	91.08373471
134	I	0	Sample_recovery	76.33944603
135	I	0	Sample_recovery	66.79297183
136	I	0	Sample_recovery	79.04137816
137	I	0	Sample_recovery	97.95033464
138	I	0	Sample_recovery	95.65995666
139	I	0	Sample_recovery	64.27956306
140	I	0	Sample_recovery	94.62089234
141	I	0	Sample_recovery	88.04592975
142	I	0	Sample_recovery	86.60085258
143	I	0	Sample_recovery	93.47374028
144	I	0	Sample_recovery	93.26433188
145	I	0	Sample_recovery	77.12335366
146	I	4	Sample_recovery	100.00000573
147	I	4	Sample_recovery	89.40349659
148	I	1	Sample_recovery	91.57775983
149	I	1	Sample_recovery	98.27182701
150	I	0	Sample_recovery	93.28996076
151	I	0	Sample_recovery	95.79563119
152	I	2	Sample_recovery	86.84881548
153	I	0	Sample_recovery	100.00000364
154	I	0	Sample_recovery	91.60823160
155	I	2	Sample_recovery	94.06298708
156	I	4	Sample_recovery	100.00000244
157	I	1	Sample_recovery	93.47401527
158	I	2	Sample_recovery	99.89013352
159	I	4	Sample_recovery	74.50558914
160	I	1	Sample_recovery	88.14835845
161	I	1	Sample_recovery	97.80209272
162	I	0	Sample_recovery	93.40829369
163	I	0	Sample_recovery	82.15212166
164	I	1	Sample_recovery	95.37596544
165	I	2	Sample_recovery	99.05748744
166	I	0	Sample_recovery	98.11647613
167	I	0	Sample_recovery	98.81215045
168	I	1	Sample_recovery	92.90661857
169	I	0	Sample_recovery	92.00084503
170	I	0	Sample_recovery	93.13982126
171	I	0	Sample_recovery	94.78923854
