species	type	location	rxn	time
1	I	1	Sample_recovery	68.61859466
2	I	3	Sample_recovery	99.86757759
3	I	3	Sample_recovery	85.76258900
4	I	3	Sample_recovery	99.19418809
5	I	3	Sample_recovery	95.53026762
6	I	3	Sample_recovery	100.00000535
7	I	3	Sample_recovery	100.00000504
8	I	3	Sample_recovery	73.03646746
9	I	1	Sample_recovery	67.63819248
10	I	4	Sample_recovery	99.54985174
11	I	1	Sample_recovery	100.00000114
12	I	1	Sample_recovery	89.81528185
13	I	3	Sample_recovery	99.64889297
14	I	3	Sample_recovery	90.94634062
15	I	1	Sample_recovery	76.99832241
16	I	1	Sample_recovery	88.66961120
17	I	3	Sample_recovery	100.00000629
18	I	3	Sample_recovery	99.17065409
19	I	2	Sample_recovery	96.73133595
20	I	2	Sample_recovery	92.72476968
21	I	2	Sample_recovery	100.00000584
22	I	2	Sample_recovery	100.00000731
23	I	2	Sample_recovery	95.63975777
24	I	3	Sample_recovery	69.97385681
25	I	1	Sample_recovery	93.53053678
26	I	3	Sample_recovery	81.99329587
27	I	3	Sample_recovery	76.65300700
28	I	3	Sample_recovery	97.58159834
29	I	4	Sample_recovery	85.87989542
30	I	1	Sample_recovery	95.86485713
31	I	3	Sample_recovery	94.12589490
32	I	1	Sample_recovery	84.43481214
33	I	3	Sample_recovery	90.10170224
34	I	3	Sample_recovery	100.00000163
35	I	3	Sample_recovery	96.82823664
36	I	3	Sample_recovery	82.66270755
37	I	4	Sample_recovery	90.43953515
38	I	4	Sample_recovery	98.56753783
39	I	4	Sample_recovery	83.42237661
40	I	4	Sample_recovery	100.00000784
41	I	0	Sample_recovery	93.47601341
42	I	3	Sample_recovery	100.00000068
43	I	4	Sample_recovery	94.76746471
44	I	4	Sample_recovery	94.25513239
45	I	4	Sample_recovery	94.62619802
46	I	4	Sample_recovery	99.50672022
47	I	3	Sample_recovery	97.26418778
48	I	3	Sample_recovery	57.40409280
49	I	3	Sample_recovery	100.00000994
50	I	3	Sample_recovery	90.57626951
51	I	3	Sample_recovery	95.41264451
52	I	3	Sample_recovery	95.25257815
53	I	3	Sample_recovery	96.65124841
54	I	0	Sample_recovery	94.69895141
55	I	3	Sample_recovery	89.70391988
56	I	0	Sample_recovery	100.00000356
57	I	3	Sample_recovery	92.83761372
58	I	3	Sample_recovery	94.60569409
59	I	3	Sample_recovery	91.51803329
60	I	1	Sample_recovery	100.00000517
61	I	1	Sample_recovery	72.38660649
62	I	3	Sample_recovery	97.82934437
63	I	1	Sample_recovery	76.49089868
64	I	1	Sample_recovery	85.24426864
65	I	1	Sample_recovery	100.00000904
66	I	3	Sample_recovery	91.48930593
67	I	3	Sample_recovery	93.28756526
68	I	3	Sample_recovery	71.97289503
69	I	3	Sample_recovery	94.13778896
