species	type	location	rxn	time
1	I	0	Sample_recovery	98.54587459
2	I	1	Sample_recovery	98.86743489
3	I	1	Sample_recovery	91.39991375
4	I	1	Sample_recovery	70.35262426
5	I	1	Sample_recovery	86.14926783
6	I	3	Sample_recovery	100.00000482
7	I	3	Sample_recovery	95.25531494
8	I	3	Sample_recovery	90.07918989
9	I	1	Sample_recovery	100.00000249
10	I	3	Sample_recovery	85.28722836
11	I	3	Sample_recovery	95.08361391
12	I	3	Sample_recovery	90.64391656
13	I	3	Sample_recovery	92.86217007
14	I	3	Sample_recovery	97.44930011
15	I	3	Sample_recovery	94.19961558
16	I	0	Sample_recovery	100.00000189
17	I	1	Sample_recovery	90.13239961
18	I	1	Sample_recovery	85.40734601
19	I	1	Sample_recovery	66.57431828
20	I	4	Sample_recovery	99.92720916
21	I	1	Sample_recovery	78.72172410
22	I	4	Sample_recovery	100.00000999
23	I	1	Sample_recovery	100.00000567
24	I	1	Sample_recovery	71.18869386
25	I	1	Sample_recovery	97.58899548
26	I	1	Sample_recovery	100.00000067
27	I	1	Sample_recovery	88.40752488
28	I	1	Sample_recovery	84.70111377
29	I	1	Sample_recovery	84.54666285
30	I	3	Sample_recovery	96.36098130
31	I	3	Sample_recovery	96.50639796
32	I	1	Sample_recovery	91.80058137
33	I	1	Sample_recovery	79.37737409
34	I	1	Sample_recovery	100.00000544
35	I	4	Sample_recovery	100.00000249
36	I	1	Sample_recovery	89.60412947
37	I	1	Sample_recovery	95.92120427
38	I	3	Sample_recovery	95.21620260
39	I	1	Sample_recovery	89.48187946
40	I	1	Sample_recovery	91.24708034
41	I	3	Sample_recovery	81.11385063
42	I	2	Sample_recovery	92.28238214
43	I	2	Sample_recovery	96.54817571
44	I	2	Sample_recovery	99.91525511
45	I	2	Sample_recovery	100.00000338
46	I	1	Sample_recovery	97.21521011
47	I	1	Sample_recovery	84.49807100
48	I	1	Sample_recovery	81.85233135
49	I	1	Sample_recovery	98.88131928
50	I	1	Sample_recovery	78.38178315
51	I	1	Sample_recovery	58.09138289
52	I	1	Sample_recovery	89.42737314
53	I	1	Sample_recovery	91.85149645
54	I	3	Sample_recovery	97.04470979
55	I	1	Sample_recovery	98.49185067
56	I	2	Sample_recovery	69.13819075
57	I	1	Sample_recovery	98.39903691
58	I	1	Sample_recovery	62.69453010
59	I	0	Sample_recovery	90.84013160
60	I	1	Sample_recovery	98.85712285
61	I	1	Sample_recovery	81.12165775
62	I	1	Sample_recovery	100.00000682
63	I	4	Sample_recovery	77.34903251
64	I	4	Sample_recovery	99.77319268
65	I	4	Sample_recovery	84.47149099
66	I	1	Sample_recovery	72.99789083
67	I	1	Sample_recovery	74.66418694
68	I	1	Sample_recovery	82.85739806
69	I	2	Sample_recovery	100.00000185
70	I	3	Sample_recovery	96.42067266
71	I	2	Sample_recovery	100.00000714
72	I	2	Sample_recovery	100.00000359
73	I	2	Sample_recovery	98.17375400
74	I	2	Sample_recovery	95.39028766
75	I	1	Sample_recovery	60.08347849
76	I	2	Sample_recovery	88.03947758
77	I	3	Sample_recovery	99.46023486
78	I	1	Sample_recovery	100.00000714
79	I	1	Sample_recovery	89.42441905
80	I	1	Sample_recovery	52.14794684
81	I	1	Sample_recovery	100.00000753
82	I	1	Sample_recovery	77.45598921
83	I	1	Sample_recovery	82.36051282
84	I	1	Sample_recovery	87.15998357
85	I	1	Sample_recovery	82.83081945
86	I	1	Sample_recovery	91.37038196
87	I	1	Sample_recovery	86.65770081
88	I	2	Sample_recovery	85.22371759
89	I	1	Sample_recovery	84.44643802
90	I	1	Sample_recovery	96.10322001
91	I	1	Sample_recovery	100.00000362
92	I	1	Sample_recovery	99.78271206
93	I	1	Sample_recovery	100.00000091
94	I	1	Sample_recovery	92.45715399
95	I	4	Sample_recovery	100.00000843
96	I	1	Sample_recovery	80.19554380
97	I	1	Sample_recovery	88.26285005
98	I	1	Sample_recovery	89.19821427
99	I	1	Sample_recovery	96.57978262
100	I	1	Sample_recovery	93.26516979
101	I	1	Sample_recovery	76.79251086
102	I	3	Sample_recovery	97.39564530
103	I	1	Sample_recovery	89.68238951
104	I	1	Sample_recovery	81.57469329
105	I	1	Sample_recovery	100.00000815
106	I	1	Sample_recovery	100.00000380
107	I	1	Sample_recovery	67.51254088
108	I	1	Sample_recovery	83.19209976
109	I	0	Sample_recovery	94.07155191
110	I	1	Sample_recovery	60.04627715
111	I	3	Sample_recovery	100.00000497
112	I	1	Sample_recovery	75.02638928
113	I	2	Sample_recovery	99.50352846
114	I	1	Sample_recovery	97.07762023
115	I	2	Sample_recovery	98.43643646
116	I	1	Sample_recovery	93.70699859
117	I	1	Sample_recovery	76.67987170
118	I	1	Sample_recovery	69.04296932
119	I	1	Sample_recovery	100.00000200
120	I	2	Sample_recovery	95.15445710
121	I	2	Sample_recovery	100.00000386
122	I	2	Sample_recovery	99.45366402
123	I	2	Sample_recovery	98.47161979
124	I	1	Sample_recovery	92.72237836
125	I	1	Sample_recovery	99.19223972
126	I	1	Sample_recovery	97.04387448
127	I	1	Sample_recovery	74.83325327
128	I	1	Sample_recovery	97.90718546
