species	type	location	rxn	time
1	I	4	Sample_recovery	72.14328832
2	I	4	Sample_recovery	100.00000801
3	I	4	Sample_recovery	100.00000362
4	I	4	Sample_recovery	96.95572469
5	I	4	Sample_recovery	100.00000543
6	I	4	Sample_recovery	84.48052082
7	I	4	Sample_recovery	97.94555319
8	I	4	Sample_recovery	100.00000679
9	I	4	Sample_recovery	95.58794842
10	I	4	Sample_recovery	77.88613433
11	I	4	Sample_recovery	93.00172692
12	I	4	Sample_recovery	82.18034939
13	I	4	Sample_recovery	100.00000363
14	I	4	Sample_recovery	98.68328084
15	I	4	Sample_recovery	100.00000245
16	I	4	Sample_recovery	94.42876221
17	I	4	Sample_recovery	100.00000610
18	I	4	Sample_recovery	78.30517863
19	I	4	Sample_recovery	97.02443152
20	I	4	Sample_recovery	100.00000163
21	I	4	Sample_recovery	93.64217729
22	I	4	Sample_recovery	92.16485095
23	I	4	Sample_recovery	78.35994826
24	I	4	Sample_recovery	99.40892540
25	I	4	Sample_recovery	100.00000691
26	I	4	Sample_recovery	95.65996985
27	I	4	Sample_recovery	100.00000402
28	I	4	Sample_recovery	100.00000820
29	I	4	Sample_recovery	97.27163028
30	I	4	Sample_recovery	100.00000400
31	I	4	Sample_recovery	95.98615249
32	I	4	Sample_recovery	98.25199942
33	I	4	Sample_recovery	94.08690934
34	I	4	Sample_recovery	98.03085973
35	I	4	Sample_recovery	100.00000547
36	I	4	Sample_recovery	100.00000930
37	I	4	Sample_recovery	88.49108871
38	I	4	Sample_recovery	96.29557445
39	I	4	Sample_recovery	99.36113133
40	I	4	Sample_recovery	100.00000899
41	I	4	Sample_recovery	95.37924661
42	I	4	Sample_recovery	100.00000182
43	I	4	Sample_recovery	92.30912337
44	I	4	Sample_recovery	81.99660238
45	I	4	Sample_recovery	91.53744891
46	I	4	Sample_recovery	94.56163736
47	I	4	Sample_recovery	100.00000951
48	I	4	Sample_recovery	97.43500851
49	I	4	Sample_recovery	97.23017658
50	I	4	Sample_recovery	100.00000853
51	I	4	Sample_recovery	94.37278586
52	I	4	Sample_recovery	99.30280867
53	I	4	Sample_recovery	98.49104517
54	I	4	Sample_recovery	99.10177815
55	I	4	Sample_recovery	97.62593339
56	I	4	Sample_recovery	100.00000339
57	I	4	Sample_recovery	95.16449768
58	I	4	Sample_recovery	97.52504794
59	I	4	Sample_recovery	100.00000194
60	I	4	Sample_recovery	100.00000555
61	I	4	Sample_recovery	88.74306897
62	I	4	Sample_recovery	100.00000561
63	I	4	Sample_recovery	100.00000288
64	I	4	Sample_recovery	89.76139354
65	I	4	Sample_recovery	100.00000766
66	I	4	Sample_recovery	97.89430036
67	I	4	Sample_recovery	94.55682980
68	I	4	Sample_recovery	100.00000388
69	I	4	Sample_recovery	87.34170142
70	I	4	Sample_recovery	91.66820956
71	I	4	Sample_recovery	69.55292612
72	I	4	Sample_recovery	93.11998810
73	I	4	Sample_recovery	100.00000126
74	I	4	Sample_recovery	94.81993209
75	I	4	Sample_recovery	98.02637036
76	I	4	Sample_recovery	97.97000113
77	I	4	Sample_recovery	82.20044237
78	I	4	Sample_recovery	85.96555022
79	I	4	Sample_recovery	99.30438963
80	I	4	Sample_recovery	71.35658107
81	I	4	Sample_recovery	97.48038092
82	I	4	Sample_recovery	100.00000578
83	I	4	Sample_recovery	99.74919718
84	I	4	Sample_recovery	77.66657744
85	I	4	Sample_recovery	82.26244155
86	I	4	Sample_recovery	94.05559214
87	I	4	Sample_recovery	84.66494891
88	I	4	Sample_recovery	100.00000899
89	I	4	Sample_recovery	95.49165634
90	I	4	Sample_recovery	100.00000233
91	I	4	Sample_recovery	92.25269330
92	I	4	Sample_recovery	100.00000167
93	I	4	Sample_recovery	100.00000149
94	I	4	Sample_recovery	98.59210085
95	I	4	Sample_recovery	83.14772896
96	I	4	Sample_recovery	80.83483944
97	I	4	Sample_recovery	95.09992709
98	I	4	Sample_recovery	86.39262694
99	I	4	Sample_recovery	100.00000173
100	I	4	Sample_recovery	98.55870223
101	I	4	Sample_recovery	85.52654866
102	I	4	Sample_recovery	94.77569761
103	I	4	Sample_recovery	96.99419185
104	I	4	Sample_recovery	91.39089761
105	I	4	Sample_recovery	96.82990730
106	I	4	Sample_recovery	95.51255771
107	I	4	Sample_recovery	71.61284397
108	I	4	Sample_recovery	100.00000732
109	I	4	Sample_recovery	100.00000993
110	I	4	Sample_recovery	100.00000451
111	I	4	Sample_recovery	100.00000019
112	I	4	Sample_recovery	99.96813790
113	I	4	Sample_recovery	91.47194174
114	I	4	Sample_recovery	99.71141656
115	I	4	Sample_recovery	100.00000891
116	I	4	Sample_recovery	100.00000155
117	I	4	Sample_recovery	83.43901712
118	I	4	Sample_recovery	71.81535038
119	I	4	Sample_recovery	100.00000612
120	I	4	Sample_recovery	95.81160196
121	I	4	Sample_recovery	100.00000544
122	I	4	Sample_recovery	52.46964238
123	I	4	Sample_recovery	79.65394552
124	I	4	Sample_recovery	96.94900076
125	I	4	Sample_recovery	100.00000352
126	I	4	Sample_recovery	97.15936736
127	I	4	Sample_recovery	89.98450746
128	I	4	Sample_recovery	76.96059678
129	I	4	Sample_recovery	95.91319453
130	I	4	Sample_recovery	100.00000934
131	I	4	Sample_recovery	89.06866183
132	I	3	Sample_recovery	100.00000796
133	I	4	Sample_recovery	100.00000390
134	I	4	Sample_recovery	100.00000480
135	I	4	Sample_recovery	95.58988591
136	I	4	Sample_recovery	96.97472192
137	I	4	Sample_recovery	98.47464112
138	I	4	Sample_recovery	100.00000089
139	I	4	Sample_recovery	90.36670789
140	I	4	Sample_recovery	81.54140963
141	I	4	Sample_recovery	100.00000372
142	I	4	Sample_recovery	98.98407995
143	I	4	Sample_recovery	92.32185412
144	I	4	Sample_recovery	94.59575653
145	I	4	Sample_recovery	97.14305311
146	I	4	Sample_recovery	99.48216983
147	I	4	Sample_recovery	89.13872795
148	I	4	Sample_recovery	96.02384549
149	I	4	Sample_recovery	91.01292688
150	I	4	Sample_recovery	100.00000049
151	I	4	Sample_recovery	100.00000603
152	I	4	Sample_recovery	100.00000501
153	I	4	Sample_recovery	89.58234781
