species	type	location	rxn	time
1	I	4	Sample_recovery	99.22254974
2	I	2	Sample_recovery	99.38111743
3	I	2	Sample_recovery	100.00000732
4	I	2	Sample_recovery	99.29245078
5	I	2	Sample_recovery	89.36137200
6	I	4	Sample_recovery	100.00000649
7	I	4	Sample_recovery	96.77853803
8	I	1	Sample_recovery	90.40530394
9	I	4	Sample_recovery	86.39969214
10	I	2	Sample_recovery	99.22195915
11	I	2	Sample_recovery	92.84284401
12	I	4	Sample_recovery	98.06088623
13	I	4	Sample_recovery	94.87715720
14	I	2	Sample_recovery	100.00000011
15	I	2	Sample_recovery	90.57013968
16	I	2	Sample_recovery	91.04563056
17	I	2	Sample_recovery	98.37845511
18	I	2	Sample_recovery	100.00000845
19	I	2	Sample_recovery	100.00000813
20	I	2	Sample_recovery	94.85853198
21	I	2	Sample_recovery	89.62932345
22	I	2	Sample_recovery	98.22107599
23	I	3	Sample_recovery	79.14696550
24	I	2	Sample_recovery	85.14630868
25	I	4	Sample_recovery	100.00000138
26	I	1	Sample_recovery	87.40192799
27	I	2	Sample_recovery	90.42093012
28	I	4	Sample_recovery	96.62449876
29	I	2	Sample_recovery	98.45562798
30	I	4	Sample_recovery	97.71509090
31	I	2	Sample_recovery	97.15298253
32	I	1	Sample_recovery	100.00000797
33	I	2	Sample_recovery	100.00000807
34	I	2	Sample_recovery	97.51865271
35	I	2	Sample_recovery	96.35898928
36	I	2	Sample_recovery	88.89604166
37	I	1	Sample_recovery	99.16140709
38	I	2	Sample_recovery	96.89613483
39	I	2	Sample_recovery	93.40155643
40	I	2	Sample_recovery	94.87375536
41	I	4	Sample_recovery	95.65544083
42	I	4	Sample_recovery	98.50149485
43	I	2	Sample_recovery	96.25098539
44	I	2	Sample_recovery	100.00000459
45	I	2	Sample_recovery	100.00000224
46	I	4	Sample_recovery	100.00000182
47	I	2	Sample_recovery	96.74458033
48	I	2	Sample_recovery	98.14517506
49	I	2	Sample_recovery	82.31780758
50	I	2	Sample_recovery	99.29319502
51	I	2	Sample_recovery	100.00000787
52	I	2	Sample_recovery	100.00000455
53	I	2	Sample_recovery	96.52790729
54	I	1	Sample_recovery	84.74569997
55	I	3	Sample_recovery	91.70756012
