species	type	location	rxn	time
1	I	0	Sample_recovery	87.84941448
2	I	0	Sample_recovery	92.98491587
3	I	0	Sample_recovery	100.00000274
4	I	0	Sample_recovery	100.00000489
5	I	0	Sample_recovery	100.00000845
6	I	4	Sample_recovery	100.00000316
7	I	4	Sample_recovery	100.00000553
8	I	4	Sample_recovery	100.00000692
9	I	4	Sample_recovery	100.00000800
10	I	0	Sample_recovery	100.00000185
11	I	0	Sample_recovery	100.00000679
12	I	0	Sample_recovery	100.00000408
13	I	0	Sample_recovery	83.31508278
14	I	0	Sample_recovery	65.11607480
15	I	0	Sample_recovery	96.69809781
16	I	0	Sample_recovery	93.35853170
17	I	0	Sample_recovery	100.00000323
18	I	0	Sample_recovery	100.00000425
19	I	2	Sample_recovery	92.92323284
20	I	0	Sample_recovery	95.38594303
21	I	0	Sample_recovery	79.47971185
22	I	0	Sample_recovery	86.00699817
23	I	0	Sample_recovery	100.00000741
24	I	0	Sample_recovery	100.00000520
25	I	0	Sample_recovery	100.00000682
26	I	2	Sample_recovery	98.33475703
27	I	0	Sample_recovery	100.00000817
28	I	0	Sample_recovery	100.00000412
29	I	0	Sample_recovery	100.00000416
30	I	0	Sample_recovery	100.00000068
31	I	0	Sample_recovery	100.00000758
32	I	4	Sample_recovery	100.00000690
33	I	0	Sample_recovery	93.85960897
34	I	0	Sample_recovery	86.37373636
35	I	0	Sample_recovery	100.00000836
36	I	0	Sample_recovery	79.35478184
37	I	3	Sample_recovery	79.94050191
38	I	1	Sample_recovery	100.00000970
39	I	0	Sample_recovery	95.06335812
40	I	0	Sample_recovery	100.00000888
41	I	0	Sample_recovery	100.00000580
42	I	0	Sample_recovery	94.06657203
43	I	0	Sample_recovery	100.00000559
44	I	0	Sample_recovery	100.00000489
45	I	0	Sample_recovery	100.00000386
46	I	4	Sample_recovery	100.00000677
47	I	0	Sample_recovery	100.00000694
48	I	0	Sample_recovery	100.00000024
49	I	2	Sample_recovery	100.00000563
