species	type	location	rxn	time
1	I	2	Sample_recovery	99.28711284
2	I	2	Sample_recovery	83.78501206
3	I	4	Sample_recovery	95.36035890
4	I	2	Sample_recovery	99.18372794
5	I	1	Sample_recovery	93.45015099
6	I	2	Sample_recovery	87.87996572
7	I	2	Sample_recovery	74.65838476
8	I	2	Sample_recovery	61.17407389
9	I	1	Sample_recovery	79.37279284
10	I	2	Sample_recovery	100.00000956
11	I	2	Sample_recovery	92.60229178
12	I	2	Sample_recovery	60.86625493
13	I	2	Sample_recovery	89.92743646
14	I	2	Sample_recovery	95.52273659
15	I	2	Sample_recovery	96.17076580
16	I	0	Sample_recovery	62.73544226
17	I	1	Sample_recovery	82.99862266
18	I	0	Sample_recovery	81.01808929
19	I	1	Sample_recovery	86.54493873
20	I	1	Sample_recovery	91.73402586
21	I	1	Sample_recovery	99.69044313
22	I	1	Sample_recovery	86.07594591
23	I	1	Sample_recovery	70.29269891
24	I	1	Sample_recovery	70.86596190
25	I	1	Sample_recovery	95.39141641
26	I	1	Sample_recovery	99.92678362
27	I	3	Sample_recovery	88.26206207
28	I	1	Sample_recovery	98.00677755
29	I	4	Sample_recovery	94.47209875
30	I	2	Sample_recovery	96.98924023
31	I	1	Sample_recovery	86.84599825
32	I	1	Sample_recovery	88.08216877
33	I	1	Sample_recovery	98.77839271
34	I	2	Sample_recovery	32.53653391
35	I	2	Sample_recovery	100.00000938
36	I	1	Sample_recovery	96.22765801
37	I	2	Sample_recovery	99.77793682
38	I	2	Sample_recovery	86.88970927
39	I	0	Sample_recovery	80.92274868
40	I	2	Sample_recovery	96.43001474
41	I	2	Sample_recovery	96.56605807
42	I	2	Sample_recovery	92.01601474
43	I	2	Sample_recovery	99.17811238
44	I	2	Sample_recovery	91.25600042
45	I	4	Sample_recovery	97.94457160
46	I	2	Sample_recovery	87.27557782
47	I	3	Sample_recovery	98.84721204
48	I	2	Sample_recovery	38.11926929
49	I	4	Sample_recovery	94.63821119
50	I	2	Sample_recovery	99.80483555
51	I	3	Sample_recovery	88.27185943
52	I	4	Sample_recovery	93.10730293
53	I	2	Sample_recovery	99.08197359
54	I	2	Sample_recovery	96.56259210
55	I	2	Sample_recovery	94.53696275
56	I	2	Sample_recovery	92.10371461
57	I	2	Sample_recovery	100.00000502
58	I	2	Sample_recovery	100.00000653
59	I	2	Sample_recovery	82.92165663
60	I	4	Sample_recovery	99.50042002
61	I	4	Sample_recovery	79.89846819
62	I	2	Sample_recovery	83.25983541
63	I	2	Sample_recovery	94.10275724
64	I	2	Sample_recovery	72.69622028
65	I	2	Sample_recovery	92.50467244
66	I	2	Sample_recovery	80.38812119
67	I	2	Sample_recovery	100.00000600
68	I	2	Sample_recovery	97.79684800
69	I	2	Sample_recovery	85.60611978
70	I	1	Sample_recovery	97.19468025
71	I	2	Sample_recovery	96.14075465
72	I	2	Sample_recovery	63.09184691
73	I	3	Sample_recovery	93.24113663
74	I	1	Sample_recovery	92.39038984
75	I	2	Sample_recovery	72.71341126
76	I	4	Sample_recovery	94.83156595
77	I	2	Sample_recovery	96.29734236
78	I	4	Sample_recovery	89.38489604
79	I	2	Sample_recovery	86.00415405
80	I	1	Sample_recovery	97.39202226
81	I	2	Sample_recovery	99.28266392
82	I	2	Sample_recovery	99.18527991
83	I	1	Sample_recovery	68.22869608
84	I	1	Sample_recovery	99.94741858
85	I	2	Sample_recovery	99.98611586
86	I	2	Sample_recovery	98.42928953
87	I	2	Sample_recovery	99.70549486
88	I	2	Sample_recovery	87.60305584
89	I	2	Sample_recovery	79.45072400
90	I	2	Sample_recovery	100.00000545
91	I	2	Sample_recovery	94.48284503
92	I	2	Sample_recovery	99.56461502
93	I	2	Sample_recovery	94.28236421
94	I	2	Sample_recovery	84.07300031
95	I	2	Sample_recovery	96.16892399
96	I	2	Sample_recovery	84.90028841
97	I	4	Sample_recovery	100.00000303
98	I	0	Sample_recovery	62.72898944
99	I	3	Sample_recovery	86.30896912
100	I	4	Sample_recovery	94.63719064
101	I	1	Sample_recovery	100.00000782
102	I	1	Sample_recovery	100.00000773
103	I	1	Sample_recovery	82.60830497
104	I	1	Sample_recovery	91.69771857
105	I	1	Sample_recovery	91.52130494
106	I	1	Sample_recovery	86.71216484
107	I	3	Sample_recovery	83.64308823
108	I	0	Sample_recovery	72.57361821
109	I	3	Sample_recovery	74.14824088
110	I	2	Sample_recovery	97.82816058
111	I	2	Sample_recovery	82.90320911
112	I	2	Sample_recovery	100.00000531
113	I	2	Sample_recovery	100.00000163
114	I	2	Sample_recovery	96.78540310
115	I	2	Sample_recovery	97.90014093
116	I	2	Sample_recovery	100.00000300
117	I	1	Sample_recovery	100.00000376
118	I	0	Sample_recovery	93.21821118
119	I	1	Sample_recovery	90.56058328
120	I	3	Sample_recovery	100.00000855
121	I	2	Sample_recovery	75.42020397
122	I	1	Sample_recovery	79.08695375
123	I	2	Sample_recovery	89.66954595
124	I	2	Sample_recovery	89.55513951
125	I	2	Sample_recovery	92.26224389
126	I	4	Sample_recovery	92.92114958
127	I	4	Sample_recovery	98.86937092
128	I	2	Sample_recovery	79.93715628
129	I	2	Sample_recovery	66.88295815
130	I	2	Sample_recovery	96.94003269
131	I	2	Sample_recovery	97.49768658
132	I	2	Sample_recovery	90.72170106
133	I	3	Sample_recovery	100.00000999
134	I	3	Sample_recovery	96.94885421
135	I	2	Sample_recovery	97.73618517
136	I	2	Sample_recovery	86.87889711
137	I	2	Sample_recovery	95.78689303
138	I	2	Sample_recovery	78.24861481
139	I	1	Sample_recovery	94.75535066
140	I	2	Sample_recovery	94.38536448
141	I	2	Sample_recovery	100.00000657
142	I	2	Sample_recovery	83.43187333
143	I	2	Sample_recovery	72.66252508
144	I	4	Sample_recovery	91.24505237
145	I	0	Sample_recovery	95.69078430
146	I	1	Sample_recovery	100.00000978
147	I	2	Sample_recovery	85.37350448
148	I	2	Sample_recovery	98.24637144
149	I	2	Sample_recovery	71.54194992
150	I	3	Sample_recovery	99.21957990
151	I	2	Sample_recovery	90.23676801
