species	type	location	rxn	time
1	I	0	Sample_recovery	100.00000409
2	I	4	Sample_recovery	95.04019666
3	I	3	Sample_recovery	100.00000593
4	I	2	Sample_recovery	100.00000332
5	I	1	Sample_recovery	100.00000981
6	I	2	Sample_recovery	100.00000716
7	I	1	Sample_recovery	100.00000877
8	I	3	Sample_recovery	100.00000838
9	I	4	Sample_recovery	100.00000887
10	I	4	Sample_recovery	100.00000421
11	I	0	Sample_recovery	100.00000376
12	I	4	Sample_recovery	100.00000355
13	I	4	Sample_recovery	100.00000516
14	I	2	Sample_recovery	100.00000915
15	I	4	Sample_recovery	100.00000962
16	I	4	Sample_recovery	100.00000775
17	I	4	Sample_recovery	100.00000948
18	I	4	Sample_recovery	100.00000907
19	I	4	Sample_recovery	100.00000793
20	I	0	Sample_recovery	100.00000898
21	I	0	Sample_recovery	100.00000564
22	I	2	Sample_recovery	100.00000725
23	I	4	Sample_recovery	44.14265734
24	I	1	Sample_recovery	100.00000031
25	I	1	Sample_recovery	100.00000677
26	I	4	Sample_recovery	100.00000204
27	I	4	Sample_recovery	100.00000221
28	I	2	Sample_recovery	100.00000151
29	I	4	Sample_recovery	100.00000731
30	I	4	Sample_recovery	100.00000284
31	I	4	Sample_recovery	100.00000231
32	I	4	Sample_recovery	96.81728985
33	I	2	Sample_recovery	87.71242772
34	I	4	Sample_recovery	100.00000238
35	I	4	Sample_recovery	100.00000573
36	I	4	Sample_recovery	100.00000003
37	I	0	Sample_recovery	100.00000309
38	I	4	Sample_recovery	100.00000144
