species	type	location	rxn	time
1	I	2	Sample_recovery	95.14361637
2	I	2	Sample_recovery	100.00000677
3	I	2	Sample_recovery	97.37266696
4	I	2	Sample_recovery	99.70631146
5	I	1	Sample_recovery	85.36332224
6	I	2	Sample_recovery	100.00000245
7	I	2	Sample_recovery	99.06662465
8	I	2	Sample_recovery	100.00000549
9	I	0	Sample_recovery	95.24036568
10	I	2	Sample_recovery	98.19529173
11	I	2	Sample_recovery	99.49562740
12	I	2	Sample_recovery	78.10811444
13	I	4	Sample_recovery	100.00000831
14	I	2	Sample_recovery	100.00000843
15	I	2	Sample_recovery	100.00000851
16	I	2	Sample_recovery	85.48525640
17	I	2	Sample_recovery	99.66703955
18	I	2	Sample_recovery	90.85877413
19	I	2	Sample_recovery	100.00000310
20	I	2	Sample_recovery	85.17666968
21	I	2	Sample_recovery	81.05658449
22	I	2	Sample_recovery	94.80517151
23	I	2	Sample_recovery	93.74304539
24	I	0	Sample_recovery	100.00000450
25	I	2	Sample_recovery	100.00000448
26	I	2	Sample_recovery	100.00000478
27	I	2	Sample_recovery	100.00000266
28	I	2	Sample_recovery	77.89579653
29	I	2	Sample_recovery	93.00184379
30	I	2	Sample_recovery	95.19292169
31	I	2	Sample_recovery	100.00000185
32	I	2	Sample_recovery	75.01716749
33	I	2	Sample_recovery	100.00000483
34	I	2	Sample_recovery	97.70746497
35	I	2	Sample_recovery	100.00000171
36	I	2	Sample_recovery	98.77397492
37	I	2	Sample_recovery	92.82934028
38	I	2	Sample_recovery	100.00000440
39	I	2	Sample_recovery	99.83830121
40	I	2	Sample_recovery	100.00000151
41	I	0	Sample_recovery	100.00000677
42	I	0	Sample_recovery	98.51099949
43	I	2	Sample_recovery	100.00000460
44	I	2	Sample_recovery	96.63024165
45	I	2	Sample_recovery	100.00000641
46	I	2	Sample_recovery	82.78466869
47	I	2	Sample_recovery	95.99049242
48	I	2	Sample_recovery	100.00000007
49	I	0	Sample_recovery	84.35763512
50	I	0	Sample_recovery	93.65119866
51	I	0	Sample_recovery	85.48723045
52	I	3	Sample_recovery	99.79447511
53	I	2	Sample_recovery	100.00000545
54	I	2	Sample_recovery	98.55170778
55	I	3	Sample_recovery	98.17579567
56	I	2	Sample_recovery	100.00000616
57	I	2	Sample_recovery	79.83329729
58	I	2	Sample_recovery	96.58151746
59	I	2	Sample_recovery	87.30829789
60	I	2	Sample_recovery	88.22727506
61	I	2	Sample_recovery	100.00000645
62	I	2	Sample_recovery	100.00000484
63	I	2	Sample_recovery	96.39758481
64	I	2	Sample_recovery	92.42484348
65	I	2	Sample_recovery	97.17312270
66	I	2	Sample_recovery	100.00000453
67	I	2	Sample_recovery	100.00000509
68	I	2	Sample_recovery	93.89720286
69	I	2	Sample_recovery	100.00000403
70	I	2	Sample_recovery	100.00000817
71	I	2	Sample_recovery	81.77103749
72	I	2	Sample_recovery	100.00000957
73	I	2	Sample_recovery	95.81192536
74	I	2	Sample_recovery	86.53875125
75	I	2	Sample_recovery	100.00000070
76	I	2	Sample_recovery	89.76877364
77	I	2	Sample_recovery	94.60834036
78	I	2	Sample_recovery	100.00000556
79	I	2	Sample_recovery	87.08403733
80	I	3	Sample_recovery	100.00000349
81	I	2	Sample_recovery	100.00000611
82	I	2	Sample_recovery	100.00000192
83	I	0	Sample_recovery	100.00000489
84	I	2	Sample_recovery	94.09932908
85	I	2	Sample_recovery	100.00000000
86	I	2	Sample_recovery	98.24806567
87	I	2	Sample_recovery	100.00000202
88	I	2	Sample_recovery	90.73913812
89	I	0	Sample_recovery	100.00000268
90	I	0	Sample_recovery	99.97917974
