species	type	location	rxn	time
1	I	3	Sample_recovery	59.96459007
2	I	2	Sample_recovery	93.75446829
3	I	4	Sample_recovery	98.69830862
4	I	1	Sample_recovery	99.28959065
5	I	3	Sample_recovery	96.39701683
6	I	3	Sample_recovery	34.52537654
7	I	4	Sample_recovery	93.89924881
8	I	4	Sample_recovery	62.37200771
9	I	4	Sample_recovery	68.42552034
10	I	4	Sample_recovery	66.11648782
11	I	4	Sample_recovery	74.77867549
12	I	4	Sample_recovery	96.39790325
13	I	4	Sample_recovery	97.49719445
14	I	3	Sample_recovery	97.96995665
15	I	3	Sample_recovery	91.03616201
16	I	3	Sample_recovery	77.45586358
17	I	3	Sample_recovery	99.06512590
18	I	4	Sample_recovery	97.72275279
19	I	4	Sample_recovery	90.16915628
20	I	3	Sample_recovery	72.86666475
21	I	3	Sample_recovery	97.56113620
22	I	3	Sample_recovery	85.88423848
23	I	3	Sample_recovery	71.61202934
24	I	1	Sample_recovery	63.19050849
25	I	3	Sample_recovery	100.00000072
26	I	3	Sample_recovery	89.03388222
27	I	3	Sample_recovery	66.65486036
28	I	1	Sample_recovery	81.88830538
29	I	1	Sample_recovery	98.50260193
30	I	3	Sample_recovery	63.97722103
31	I	3	Sample_recovery	87.16449090
32	I	4	Sample_recovery	93.04755608
33	I	2	Sample_recovery	100.00000211
34	I	3	Sample_recovery	85.60164688
35	I	1	Sample_recovery	73.04089974
36	I	0	Sample_recovery	99.91040259
37	I	0	Sample_recovery	94.96396492
38	I	3	Sample_recovery	72.56377805
39	I	3	Sample_recovery	52.73747969
40	I	3	Sample_recovery	18.93632019
41	I	4	Sample_recovery	100.00000303
42	I	1	Sample_recovery	100.00000213
43	I	3	Sample_recovery	77.93696219
44	I	3	Sample_recovery	70.27020483
45	I	0	Sample_recovery	93.07155845
46	I	2	Sample_recovery	74.71655843
47	I	2	Sample_recovery	64.87740716
48	I	3	Sample_recovery	50.90573833
49	I	3	Sample_recovery	98.10596090
50	I	1	Sample_recovery	100.00000709
51	I	3	Sample_recovery	88.24159232
52	I	3	Sample_recovery	80.69335099
53	I	2	Sample_recovery	100.00000890
54	I	1	Sample_recovery	95.35322766
55	I	1	Sample_recovery	86.02917488
56	I	3	Sample_recovery	88.16830967
57	I	3	Sample_recovery	84.51416998
58	I	3	Sample_recovery	79.18242933
59	I	3	Sample_recovery	89.86223043
60	I	4	Sample_recovery	86.46570897
