species	type	location	rxn	time
1	I	4	Sample_recovery	100.00000177
2	I	3	Sample_recovery	67.60986833
3	I	4	Sample_recovery	100.00000662
4	I	4	Sample_recovery	73.02516513
5	I	4	Sample_recovery	96.37730866
6	I	4	Sample_recovery	100.00000649
7	I	3	Sample_recovery	95.08054458
8	I	4	Sample_recovery	37.68319717
9	I	4	Sample_recovery	57.85319409
10	I	4	Sample_recovery	42.44875240
11	I	4	Sample_recovery	88.55446304
12	I	4	Sample_recovery	84.43952820
13	I	4	Sample_recovery	100.00000814
14	I	4	Sample_recovery	94.76702044
15	I	1	Sample_recovery	99.38974924
16	I	1	Sample_recovery	96.59108023
17	I	1	Sample_recovery	72.86879234
18	I	4	Sample_recovery	92.64176089
19	I	4	Sample_recovery	100.00000785
20	I	4	Sample_recovery	86.76056644
21	I	1	Sample_recovery	95.27760955
22	I	3	Sample_recovery	89.94590883
23	I	3	Sample_recovery	94.86893254
24	I	2	Sample_recovery	100.00000158
25	I	2	Sample_recovery	100.00000826
26	I	4	Sample_recovery	84.00172504
27	I	4	Sample_recovery	89.53784516
28	I	1	Sample_recovery	100.00000079
29	I	4	Sample_recovery	83.90838821
30	I	4	Sample_recovery	100.00000244
31	I	2	Sample_recovery	94.35265162
32	I	2	Sample_recovery	93.34380525
33	I	4	Sample_recovery	84.63448158
34	I	4	Sample_recovery	84.01647325
