sim_number	index_location_0,index_location_1,index_location_2,index_location_3,index_location_4	R_0_0,R_0_1,R_0_2,R_0_3,R_0_4	S_0_0,S_0_1,S_0_2,S_0_3,S_0_4	beta_0,beta_1,beta_2,beta_3,beta_4 	mu	sampling_rate_0,sampling_rate_1,sampling_rate_2,sampling_rate_3,sampling_rate_4	max_tips	mean_migration_rate	 tree_length	num_tips	mean_branch_length	loc0_imports_per_capita_from_0,loc0_imports_per_capita_from_1,loc0_imports_per_capita_from_2,loc0_imports_per_capita_from_3,loc0_imports_per_capita_from_4:loc1_imports_per_capita_from_0,loc1_imports_per_capita_from_1,loc1_imports_per_capita_from_2,loc1_imports_per_capita_from_3,loc1_imports_per_capita_from_4:loc2_imports_per_capita_from_0,loc2_imports_per_capita_from_1,loc2_imports_per_capita_from_2,loc2_imports_per_capita_from_3,loc2_imports_per_capita_from_4:loc3_imports_per_capita_from_0,loc3_imports_per_capita_from_1,loc3_imports_per_capita_from_2,loc3_imports_per_capita_from_3,loc3_imports_per_capita_from_4:loc4_imports_per_capita_from_0,loc4_imports_per_capita_from_1,loc4_imports_per_capita_from_2,loc4_imports_per_capita_from_3,loc4_imports_per_capita_from_4	 infections_per_capita_0,infections_per_capita_1,infections_per_capita_2,infections_per_capita_3,infections_per_capita_4	time_of_first_import_0,time_of_first_import_1,time_of_first_import_2,time_of_first_import_3,time_of_first_import_4	proportion_tips_sampled 	time_of_mass_sample	runtime	num_I_at_mass_sample_time	num_extant_sampled
sim_0	0,0,0,0,1	4.82462,4.82462,4.82462,4.82462,4.82462	1000000,1000000,1000000,1000000,1000000	 0.000000202730,0.000000209822,0.000000202344,0.000000208134,0.000000210256	.03967	.00235,.00382,.00227,.00347,.00391	 499	0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302,0.00302	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim_1	0,0,0,1,0	6.67148,6.67148,6.67148,6.67148,6.67148	1000000,1000000,1000000,1000000,1000000	 0.000000149708,0.000000135898,0.000000147506,0.000000131361,0.000000148573	.01784	.00460,.00253,.00427,.00185,.00443	 499	0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316,0.00316	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim_2	1,0,0,0,0	2.40026,2.40026,2.40026,2.40026,2.40026	1000000,1000000,1000000,1000000,1000000	 0.000000076208,0.000000082064,0.000000076880,0.000000071647,0.000000076424	.02952	.00223,.00467,.00251,.00033,.00232	 499	0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,0.00295,0.00295	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim_3	0,0,0,1,0	2.01608,2.01608,2.01608,2.01608,2.01608	1000000,1000000,1000000,1000000,1000000	 0.000000084614,0.000000087477,0.000000087195,0.000000082417,0.000000083465	.04040	.00157,.00299,.00285,.00048,.00100	 499	0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim_4	0,0,1,0,0	7.25468,7.25468,7.25468,7.25468,7.25468	1000000,1000000,1000000,1000000,1000000	 0.000000295990,0.000000314562,0.000000297369,0.000000286704,0.000000288663	.03909	.00171,.00427,.00190,.00043,.00070	 499	0.00403,0.00403,0.00403,0.00403,0.00403,0.00403,0.00403,0.00403,0.00403,0.00403,0.00403,0.00403,0.00403,0.00403,0.00403,0.00403,0.00403,0.00403,0.00403,0.00403	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim_5	0,0,0,0,1	6.13808,6.13808,6.13808,6.13808,6.13808	1000000,1000000,1000000,1000000,1000000	 0.000000143201,0.000000152101,0.000000145533,0.000000141175,0.000000158055	.02182	.00151,.00296,.00189,.00118,.00393	 499	0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033,0.00033	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim_6	0,1,0,0,0	2.84762,2.84762,2.84762,2.84762,2.84762	1000000,1000000,1000000,1000000,1000000	 0.000000087991,0.000000091465,0.000000099011,0.000000099324,0.000000097246	.03078	.00012,.00134,.00399,.00410,.00337	 499	0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim_7	0,1,0,0,0	5.25752,5.25752,5.25752,5.25752,5.25752	1000000,1000000,1000000,1000000,1000000	 0.000000178229,0.000000183382,0.000000188955,0.000000176389,0.000000186536	.03291	.00099,.00197,.00303,.00064,.00257	 499	0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim_9	0,0,0,1,0	7.18346,7.18346,7.18346,7.18346,7.18346	1000000,1000000,1000000,1000000,1000000	 0.000000263345,0.000000260975,0.000000254222,0.000000269307,0.000000265069	.03299	.00367,.00334,.00240,.00450,.00391	 499	0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357,0.00357	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim_10	0,0,0,0,1	6.93758,6.93758,6.93758,6.93758,6.93758	1000000,1000000,1000000,1000000,1000000	 0.000000180515,0.000000195015,0.000000177532,0.000000193003,0.000000200218	.02468	.00134,.00343,.00091,.00314,.00418	 499	0.00067,0.00067,0.00067,0.00067,0.00067,0.00067,0.00067,0.00067,0.00067,0.00067,0.00067,0.00067,0.00067,0.00067,0.00067,0.00067,0.00067,0.00067,0.00067,0.00067	0	0	0	0	0	0	0	0	0	0	0	0	0	0
