species	type	location	rxn	time
1	I	2	Sample_recovery	28.39777761
2	I	1	Sample_recovery	98.30962170
3	I	1	Sample_recovery	90.39754046
4	I	1	Sample_recovery	100.00000593
5	I	1	Sample_recovery	86.74346846
6	I	1	Sample_recovery	100.00000695
7	I	1	Sample_recovery	99.00447814
8	I	2	Sample_recovery	83.45794224
9	I	2	Sample_recovery	99.47800054
10	I	0	Sample_recovery	100.00000210
11	I	2	Sample_recovery	92.47787944
12	I	2	Sample_recovery	94.64362931
13	I	2	Sample_recovery	100.00000715
14	I	3	Sample_recovery	100.00000057
15	I	2	Sample_recovery	99.50510433
16	I	2	Sample_recovery	100.00000441
17	I	2	Sample_recovery	78.37370665
18	I	4	Sample_recovery	70.75014307
19	I	3	Sample_recovery	100.00000153
20	I	2	Sample_recovery	68.41967521
21	I	2	Sample_recovery	99.75586889
22	I	1	Sample_recovery	85.65883928
23	I	2	Sample_recovery	82.08905882
24	I	2	Sample_recovery	88.90187572
25	I	2	Sample_recovery	81.50644754
26	I	2	Sample_recovery	99.59938450
27	I	2	Sample_recovery	84.31915426
28	I	2	Sample_recovery	96.76974403
29	I	2	Sample_recovery	99.12973824
30	I	2	Sample_recovery	100.00000474
31	I	2	Sample_recovery	100.00000444
32	I	1	Sample_recovery	94.67153913
33	I	2	Sample_recovery	79.87859172
34	I	2	Sample_recovery	100.00000005
35	I	2	Sample_recovery	99.14680084
36	I	3	Sample_recovery	100.00000062
37	I	2	Sample_recovery	88.12695718
38	I	2	Sample_recovery	99.88871335
39	I	2	Sample_recovery	82.14360864
40	I	2	Sample_recovery	90.95958818
41	I	2	Sample_recovery	83.25412066
42	I	2	Sample_recovery	99.84156772
43	I	2	Sample_recovery	100.00000137
44	I	2	Sample_recovery	75.92712426
45	I	1	Sample_recovery	100.00000159
46	I	2	Sample_recovery	98.13095640
47	I	2	Sample_recovery	90.85229847
48	I	2	Sample_recovery	91.95734643
49	I	2	Sample_recovery	93.42358467
50	I	2	Sample_recovery	100.00000178
51	I	2	Sample_recovery	96.73502549
52	I	2	Sample_recovery	79.05596630
53	I	4	Sample_recovery	69.86992374
54	I	2	Sample_recovery	71.57043653
55	I	2	Sample_recovery	100.00000352
56	I	2	Sample_recovery	92.22920177
57	I	1	Sample_recovery	100.00000385
58	I	1	Sample_recovery	91.79820072
59	I	4	Sample_recovery	100.00000985
60	I	4	Sample_recovery	93.45223612
61	I	4	Sample_recovery	95.19457616
62	I	4	Sample_recovery	100.00000760
63	I	4	Sample_recovery	98.28158545
64	I	4	Sample_recovery	93.63516508
65	I	4	Sample_recovery	100.00000427
66	I	2	Sample_recovery	96.54332345
67	I	2	Sample_recovery	100.00000528
68	I	2	Sample_recovery	98.44862665
69	I	4	Sample_recovery	95.66343964
70	I	2	Sample_recovery	76.11886747
71	I	2	Sample_recovery	95.65795131
72	I	2	Sample_recovery	97.96860354
73	I	2	Sample_recovery	98.22613880
74	I	2	Sample_recovery	90.76705374
75	I	2	Sample_recovery	40.95432024
76	I	2	Sample_recovery	91.06130813
77	I	1	Sample_recovery	98.05970227
78	I	1	Sample_recovery	100.00000705
79	I	1	Sample_recovery	93.46337128
80	I	0	Sample_recovery	100.00000651
81	I	4	Sample_recovery	72.28100554
82	I	4	Sample_recovery	100.00000662
83	I	4	Sample_recovery	86.10418077
84	I	3	Sample_recovery	100.00000996
85	I	3	Sample_recovery	100.00000792
86	I	4	Sample_recovery	94.64579941
87	I	4	Sample_recovery	100.00000986
88	I	1	Sample_recovery	100.00000230
89	I	1	Sample_recovery	100.00000990
90	I	1	Sample_recovery	99.79580079
91	I	4	Sample_recovery	99.44608681
92	I	4	Sample_recovery	97.43880914
93	I	4	Sample_recovery	100.00000269
94	I	4	Sample_recovery	99.63301122
