species	type	location	rxn	time
1	I	2	Sample_recovery	81.77629286
2	I	1	Sample_recovery	100.00000807
3	I	2	Sample_recovery	97.81757004
4	I	3	Sample_recovery	83.98420894
5	I	2	Sample_recovery	92.31453221
6	I	2	Sample_recovery	88.65496426
7	I	3	Sample_recovery	100.00000952
8	I	4	Sample_recovery	88.55912994
9	I	3	Sample_recovery	84.27528146
10	I	3	Sample_recovery	90.47926148
11	I	4	Sample_recovery	75.51942046
12	I	2	Sample_recovery	92.45378760
13	I	2	Sample_recovery	73.93795565
14	I	2	Sample_recovery	68.59135368
15	I	4	Sample_recovery	96.46775685
16	I	2	Sample_recovery	69.19677263
17	I	2	Sample_recovery	76.20387820
18	I	2	Sample_recovery	65.70935989
19	I	2	Sample_recovery	59.82776146
20	I	2	Sample_recovery	89.41317900
21	I	4	Sample_recovery	89.26099633
22	I	4	Sample_recovery	96.23904760
23	I	1	Sample_recovery	82.89889949
24	I	4	Sample_recovery	81.77591947
25	I	4	Sample_recovery	94.86829724
26	I	4	Sample_recovery	67.42373190
27	I	4	Sample_recovery	91.45991327
28	I	3	Sample_recovery	90.07033446
29	I	4	Sample_recovery	90.28519611
30	I	4	Sample_recovery	84.34433554
