species	type	location	rxn	time
1	I	0	Sample_recovery	64.30816367
2	I	0	Sample_recovery	95.72503324
3	I	0	Sample_recovery	92.50435624
4	I	0	Sample_recovery	93.31349095
5	I	0	Sample_recovery	97.01613041
6	I	1	Sample_recovery	90.99865799
7	I	1	Sample_recovery	81.77040277
8	I	4	Sample_recovery	98.73884935
9	I	0	Sample_recovery	98.87961991
10	I	2	Sample_recovery	95.79718253
11	I	2	Sample_recovery	83.75592632
12	I	3	Sample_recovery	89.97985097
13	I	3	Sample_recovery	98.78263028
14	I	0	Sample_recovery	83.11962280
15	I	0	Sample_recovery	96.80158273
16	I	0	Sample_recovery	98.14916630
17	I	0	Sample_recovery	84.71136349
18	I	1	Sample_recovery	100.00000049
19	I	0	Sample_recovery	90.14887339
20	I	0	Sample_recovery	100.00000873
21	I	3	Sample_recovery	94.68226721
22	I	1	Sample_recovery	37.69387986
23	I	4	Sample_recovery	100.00000160
24	I	0	Sample_recovery	70.64363973
25	I	0	Sample_recovery	90.48518761
26	I	0	Sample_recovery	97.71458584
27	I	4	Sample_recovery	96.63275730
28	I	0	Sample_recovery	91.45801204
29	I	3	Sample_recovery	100.00000571
30	I	0	Sample_recovery	97.43022185
31	I	0	Sample_recovery	86.29536084
32	I	0	Sample_recovery	100.00000874
33	I	4	Sample_recovery	94.85600227
34	I	3	Sample_recovery	99.38274734
35	I	4	Sample_recovery	100.00000402
36	I	4	Sample_recovery	94.03987262
37	I	4	Sample_recovery	89.17791592
38	I	4	Sample_recovery	84.14949874
39	I	4	Sample_recovery	92.35081249
40	I	1	Sample_recovery	86.88442312
41	I	3	Sample_recovery	80.92480155
42	I	3	Sample_recovery	78.61593356
43	I	4	Sample_recovery	99.89885081
44	I	1	Sample_recovery	100.00000037
45	I	4	Sample_recovery	100.00000544
46	I	4	Sample_recovery	87.81896369
47	I	4	Sample_recovery	100.00000277
48	I	2	Sample_recovery	100.00000461
49	I	3	Sample_recovery	93.80857029
50	I	3	Sample_recovery	91.52188310
51	I	3	Sample_recovery	70.38299012
52	I	3	Sample_recovery	86.11234588
53	I	3	Sample_recovery	100.00000141
54	I	3	Sample_recovery	76.53719198
55	I	1	Sample_recovery	97.39784765
56	I	3	Sample_recovery	94.05325477
57	I	3	Sample_recovery	99.88036277
58	I	3	Sample_recovery	100.00000340
59	I	3	Sample_recovery	97.02106861
60	I	3	Sample_recovery	94.55367409
61	I	3	Sample_recovery	96.47811909
62	I	3	Sample_recovery	70.11217268
63	I	3	Sample_recovery	100.00000221
64	I	3	Sample_recovery	95.60302790
65	I	1	Sample_recovery	91.97201891
66	I	3	Sample_recovery	99.99760891
67	I	3	Sample_recovery	95.05381969
68	I	3	Sample_recovery	92.09253463
69	I	0	Sample_recovery	100.00000216
70	I	3	Sample_recovery	93.88174095
71	I	0	Sample_recovery	53.29056355
72	I	3	Sample_recovery	98.08055284
73	I	4	Sample_recovery	100.00000789
74	I	1	Sample_recovery	100.00000838
75	I	3	Sample_recovery	100.00000150
76	I	1	Sample_recovery	87.97720053
77	I	1	Sample_recovery	65.11415257
78	I	1	Sample_recovery	98.11338592
79	I	1	Sample_recovery	96.32436926
80	I	1	Sample_recovery	96.65705596
81	I	1	Sample_recovery	99.95352695
82	I	1	Sample_recovery	99.35605235
83	I	1	Sample_recovery	87.86594183
84	I	1	Sample_recovery	100.00000134
85	I	1	Sample_recovery	56.02032739
86	I	0	Sample_recovery	85.11187300
87	I	0	Sample_recovery	94.49366300
88	I	1	Sample_recovery	87.31045831
89	I	0	Sample_recovery	94.91956657
90	I	0	Sample_recovery	86.03564570
91	I	0	Sample_recovery	87.24369848
92	I	0	Sample_recovery	100.00000206
93	I	0	Sample_recovery	100.00000426
94	I	4	Sample_recovery	90.44414668
95	I	0	Sample_recovery	88.62909312
96	I	0	Sample_recovery	100.00000062
97	I	0	Sample_recovery	100.00000523
98	I	0	Sample_recovery	100.00000585
99	I	0	Sample_recovery	100.00000063
100	I	3	Sample_recovery	100.00000917
101	I	0	Sample_recovery	100.00000022
102	I	0	Sample_recovery	80.40351772
103	I	0	Sample_recovery	89.82869137
104	I	0	Sample_recovery	80.12067365
105	I	0	Sample_recovery	95.06929805
106	I	0	Sample_recovery	64.19130333
107	I	3	Sample_recovery	93.59553966
108	I	4	Sample_recovery	85.09194187
109	I	0	Sample_recovery	97.28911116
110	I	0	Sample_recovery	88.46464411
111	I	4	Sample_recovery	96.54568441
112	I	4	Sample_recovery	88.95625530
113	I	1	Sample_recovery	98.10790861
114	I	3	Sample_recovery	97.36458112
115	I	1	Sample_recovery	94.24954160
116	I	1	Sample_recovery	73.14214333
117	I	1	Sample_recovery	96.08216042
118	I	3	Sample_recovery	96.96169984
119	I	0	Sample_recovery	93.62073792
120	I	3	Sample_recovery	89.21789874
121	I	1	Sample_recovery	100.00000067
122	I	1	Sample_recovery	100.00000389
123	I	2	Sample_recovery	100.00000080
124	I	4	Sample_recovery	98.62634902
125	I	1	Sample_recovery	100.00000199
126	I	3	Sample_recovery	95.58689503
127	I	3	Sample_recovery	94.49274950
128	I	1	Sample_recovery	94.91880424
129	I	2	Sample_recovery	100.00000593
130	I	2	Sample_recovery	91.85170790
131	I	2	Sample_recovery	96.02121086
132	I	3	Sample_recovery	100.00000122
133	I	3	Sample_recovery	84.17473120
134	I	4	Sample_recovery	100.00000280
135	I	4	Sample_recovery	73.99427008
136	I	4	Sample_recovery	81.31192542
137	I	0	Sample_recovery	96.13201290
138	I	2	Sample_recovery	100.00000589
139	I	4	Sample_recovery	100.00000474
140	I	0	Sample_recovery	93.52275505
141	I	0	Sample_recovery	100.00000446
142	I	2	Sample_recovery	100.00000448
143	I	0	Sample_recovery	100.00000170
144	I	2	Sample_recovery	91.90197364
145	I	2	Sample_recovery	100.00000702
146	I	2	Sample_recovery	72.15582695
147	I	2	Sample_recovery	85.22455213
148	I	4	Sample_recovery	92.65156335
149	I	2	Sample_recovery	100.00000754
150	I	1	Sample_recovery	88.81910321
151	I	1	Sample_recovery	100.00000405
152	I	2	Sample_recovery	100.00000590
153	I	1	Sample_recovery	100.00000757
154	I	1	Sample_recovery	100.00000758
155	I	1	Sample_recovery	93.52388081
156	I	4	Sample_recovery	94.38182858
157	I	2	Sample_recovery	100.00000887
158	I	0	Sample_recovery	100.00000493
159	I	3	Sample_recovery	100.00000379
160	I	2	Sample_recovery	99.60181274
161	I	2	Sample_recovery	97.36417547
162	I	4	Sample_recovery	72.94596654
