species	type	location	rxn	time
1	I	1	Sample_recovery	92.60892984
2	I	4	Sample_recovery	95.33045423
3	I	0	Sample_recovery	87.48359340
4	I	1	Sample_recovery	89.39013664
5	I	0	Sample_recovery	76.35430365
6	I	0	Sample_recovery	100.00000862
7	I	2	Sample_recovery	100.00000630
8	I	0	Sample_recovery	93.07925692
9	I	0	Sample_recovery	100.00000167
10	I	2	Sample_recovery	97.65904468
11	I	1	Sample_recovery	100.00000278
12	I	3	Sample_recovery	100.00000615
13	I	2	Sample_recovery	12.71833983
14	I	0	Sample_recovery	87.76512358
15	I	3	Sample_recovery	93.63101469
16	I	2	Sample_recovery	100.00000560
17	I	2	Sample_recovery	100.00000690
18	I	2	Sample_recovery	95.24928098
19	I	1	Sample_recovery	99.04677010
20	I	2	Sample_recovery	97.45137924
21	I	2	Sample_recovery	93.95063606
22	I	0	Sample_recovery	96.15822690
23	I	1	Sample_recovery	100.00000254
24	I	0	Sample_recovery	100.00000464
25	I	3	Sample_recovery	79.64900306
26	I	2	Sample_recovery	100.00000016
27	I	3	Sample_recovery	89.47197481
28	I	3	Sample_recovery	100.00000026
29	I	2	Sample_recovery	100.00000430
30	I	2	Sample_recovery	86.82474108
31	I	2	Sample_recovery	100.00000849
32	I	3	Sample_recovery	89.10573621
33	I	3	Sample_recovery	86.43151533
34	I	3	Sample_recovery	100.00000256
35	I	4	Sample_recovery	94.25675393
36	I	4	Sample_recovery	64.07319620
37	I	4	Sample_recovery	84.86933067
38	I	1	Sample_recovery	100.00000825
39	I	4	Sample_recovery	100.00000602
40	I	1	Sample_recovery	76.02571993
41	I	1	Sample_recovery	100.00000904
42	I	0	Sample_recovery	81.38745412
43	I	0	Sample_recovery	90.05337795
44	I	2	Sample_recovery	84.58149711
45	I	2	Sample_recovery	100.00000739
46	I	2	Sample_recovery	100.00000529
47	I	2	Sample_recovery	99.59968760
48	I	1	Sample_recovery	100.00000949
49	I	4	Sample_recovery	79.88575267
50	I	4	Sample_recovery	90.51240607
51	I	2	Sample_recovery	64.41134521
52	I	2	Sample_recovery	73.88330418
53	I	2	Sample_recovery	90.23072143
54	I	2	Sample_recovery	57.80967659
