species	type	location	rxn	time
1	I	4	Sample_recovery	97.92424154
2	I	4	Sample_recovery	100.00000141
3	I	2	Sample_recovery	84.26691508
4	I	0	Sample_recovery	76.90122014
5	I	1	Sample_recovery	99.83751892
6	I	0	Sample_recovery	93.73346492
7	I	2	Sample_recovery	98.32344483
8	I	3	Sample_recovery	94.23491336
9	I	3	Sample_recovery	97.60777613
10	I	3	Sample_recovery	99.55358675
11	I	3	Sample_recovery	86.12986332
12	I	3	Sample_recovery	100.00000303
13	I	3	Sample_recovery	100.00000146
14	I	2	Sample_recovery	91.16426439
15	I	3	Sample_recovery	80.10196573
16	I	3	Sample_recovery	93.15683809
17	I	3	Sample_recovery	94.57076291
18	I	3	Sample_recovery	100.00000662
19	I	1	Sample_recovery	100.00000985
20	I	3	Sample_recovery	63.97281660
21	I	3	Sample_recovery	96.28335116
22	I	3	Sample_recovery	77.20313434
23	I	3	Sample_recovery	92.52743040
24	I	3	Sample_recovery	100.00000957
25	I	3	Sample_recovery	61.55283407
26	I	3	Sample_recovery	100.00000167
27	I	4	Sample_recovery	87.34038738
28	I	3	Sample_recovery	96.76313610
29	I	2	Sample_recovery	100.00000952
30	I	3	Sample_recovery	89.80430806
31	I	3	Sample_recovery	67.05838999
32	I	3	Sample_recovery	100.00000747
33	I	4	Sample_recovery	100.00000378
34	I	3	Sample_recovery	91.34926028
35	I	3	Sample_recovery	69.19899041
36	I	3	Sample_recovery	58.53596521
37	I	3	Sample_recovery	36.88577487
38	I	0	Sample_recovery	81.88853243
39	I	3	Sample_recovery	100.00000898
40	I	0	Sample_recovery	96.36127409
41	I	0	Sample_recovery	88.26804623
42	I	0	Sample_recovery	87.85972491
43	I	0	Sample_recovery	93.41572008
44	I	4	Sample_recovery	91.82829357
45	I	4	Sample_recovery	88.89052201
46	I	4	Sample_recovery	92.21081272
47	I	4	Sample_recovery	94.28864230
48	I	1	Sample_recovery	94.59927726
49	I	1	Sample_recovery	100.00000138
50	I	1	Sample_recovery	92.53150675
51	I	3	Sample_recovery	56.63879009
52	I	3	Sample_recovery	100.00000410
53	I	3	Sample_recovery	74.85365429
54	I	3	Sample_recovery	98.06863637
55	I	3	Sample_recovery	84.08294210
56	I	1	Sample_recovery	92.00982415
57	I	1	Sample_recovery	95.17011371
58	I	3	Sample_recovery	91.81314774
59	I	3	Sample_recovery	100.00000303
60	I	0	Sample_recovery	99.51375464
61	I	3	Sample_recovery	70.12311753
62	I	0	Sample_recovery	85.42631256
63	I	0	Sample_recovery	93.24572931
64	I	4	Sample_recovery	100.00000576
65	I	1	Sample_recovery	100.00000932
66	I	0	Sample_recovery	78.74089895
67	I	0	Sample_recovery	98.21171054
68	I	2	Sample_recovery	100.00000666
69	I	3	Sample_recovery	98.74858881
70	I	3	Sample_recovery	94.56311169
71	I	2	Sample_recovery	99.44356452
72	I	3	Sample_recovery	98.72206887
73	I	3	Sample_recovery	90.29444785
74	I	3	Sample_recovery	95.43381068
75	I	3	Sample_recovery	95.81477775
76	I	4	Sample_recovery	85.86013722
77	I	2	Sample_recovery	98.06311678
78	I	1	Sample_recovery	100.00000030
79	I	1	Sample_recovery	94.23365503
80	I	1	Sample_recovery	95.39324509
81	I	1	Sample_recovery	90.10522750
82	I	2	Sample_recovery	100.00000521
83	I	2	Sample_recovery	89.34704703
84	I	3	Sample_recovery	99.08862627
85	I	3	Sample_recovery	100.00000646
86	I	3	Sample_recovery	99.49084712
87	I	3	Sample_recovery	100.00000473
88	I	1	Sample_recovery	97.77762856
89	I	3	Sample_recovery	91.50434300
90	I	3	Sample_recovery	96.47422210
91	I	3	Sample_recovery	97.57144322
92	I	3	Sample_recovery	100.00000743
93	I	3	Sample_recovery	81.60821467
94	I	3	Sample_recovery	100.00000756
95	I	3	Sample_recovery	90.92057143
96	I	3	Sample_recovery	83.01715155
97	I	3	Sample_recovery	78.89496194
98	I	0	Sample_recovery	96.86808916
99	I	3	Sample_recovery	73.17825255
100	I	3	Sample_recovery	79.26571021
101	I	3	Sample_recovery	83.00175400
102	I	3	Sample_recovery	100.00000910
103	I	0	Sample_recovery	90.48129065
104	I	3	Sample_recovery	85.68861190
105	I	3	Sample_recovery	89.56322681
106	I	3	Sample_recovery	83.08022476
107	I	4	Sample_recovery	100.00000646
108	I	3	Sample_recovery	83.40521399
109	I	3	Sample_recovery	81.59954128
110	I	3	Sample_recovery	81.09980109
111	I	2	Sample_recovery	100.00000666
112	I	2	Sample_recovery	97.55174797
113	I	3	Sample_recovery	79.90200186
114	I	3	Sample_recovery	100.00000467
115	I	3	Sample_recovery	57.69229085
116	I	3	Sample_recovery	89.96574319
117	I	3	Sample_recovery	98.34649292
118	I	4	Sample_recovery	82.01477404
119	I	4	Sample_recovery	98.46854796
120	I	4	Sample_recovery	85.90657113
121	I	2	Sample_recovery	99.79955611
122	I	4	Sample_recovery	68.39703222
123	I	4	Sample_recovery	94.61048595
124	I	1	Sample_recovery	88.68895668
125	I	4	Sample_recovery	93.64491492
126	I	3	Sample_recovery	91.67705947
127	I	4	Sample_recovery	92.53706547
128	I	4	Sample_recovery	79.28810386
129	I	4	Sample_recovery	80.87645614
130	I	4	Sample_recovery	74.25393429
131	I	3	Sample_recovery	91.58327881
132	I	3	Sample_recovery	78.09497199
133	I	3	Sample_recovery	96.58389415
134	I	3	Sample_recovery	29.40402463
135	I	3	Sample_recovery	93.08340157
136	I	3	Sample_recovery	89.44734311
137	I	3	Sample_recovery	96.44226785
138	I	3	Sample_recovery	86.78190437
139	I	3	Sample_recovery	96.89700575
140	I	0	Sample_recovery	100.00000997
141	I	0	Sample_recovery	98.43138946
142	I	4	Sample_recovery	98.83808349
143	I	3	Sample_recovery	79.33841471
144	I	3	Sample_recovery	90.26148851
145	I	0	Sample_recovery	100.00000985
146	I	0	Sample_recovery	100.00000793
147	I	3	Sample_recovery	94.70356529
148	I	0	Sample_recovery	98.93528453
149	I	3	Sample_recovery	92.90148258
150	I	3	Sample_recovery	97.64289154
151	I	3	Sample_recovery	95.62749642
152	I	3	Sample_recovery	87.73750773
153	I	3	Sample_recovery	92.55236659
154	I	3	Sample_recovery	87.96598614
155	I	3	Sample_recovery	100.00000021
156	I	3	Sample_recovery	100.00000544
157	I	3	Sample_recovery	98.31098185
158	I	3	Sample_recovery	48.33124696
159	I	3	Sample_recovery	96.94771331
160	I	3	Sample_recovery	96.32429152
161	I	3	Sample_recovery	84.17571978
162	I	3	Sample_recovery	100.00000365
163	I	3	Sample_recovery	100.00000862
164	I	3	Sample_recovery	95.42577683
165	I	3	Sample_recovery	100.00000291
166	I	3	Sample_recovery	87.59344533
167	I	3	Sample_recovery	87.73310986
168	I	4	Sample_recovery	95.22934440
169	I	0	Sample_recovery	98.97460302
170	I	3	Sample_recovery	94.29572460
171	I	3	Sample_recovery	93.83536641
172	I	3	Sample_recovery	93.39554185
173	I	1	Sample_recovery	78.34099255
174	I	3	Sample_recovery	92.30400225
175	I	1	Sample_recovery	94.36245977
176	I	1	Sample_recovery	98.32912295
177	I	3	Sample_recovery	51.29339841
178	I	1	Sample_recovery	97.85075716
179	I	1	Sample_recovery	100.00000955
180	I	1	Sample_recovery	82.95428174
181	I	3	Sample_recovery	93.89935128
182	I	3	Sample_recovery	84.98567964
183	I	3	Sample_recovery	96.61357042
184	I	3	Sample_recovery	95.25177327
185	I	3	Sample_recovery	94.53705520
186	I	3	Sample_recovery	100.00000845
187	I	2	Sample_recovery	77.99216625
188	I	4	Sample_recovery	91.39516552
189	I	3	Sample_recovery	100.00000852
190	I	3	Sample_recovery	97.99995361
191	I	3	Sample_recovery	71.23689783
