species	type	location	rxn	time
1	I	4	Sample_recovery	82.99388358
2	I	4	Sample_recovery	98.47380957
3	I	4	Sample_recovery	96.35556009
4	I	4	Sample_recovery	94.14160434
5	I	4	Sample_recovery	88.28842978
6	I	4	Sample_recovery	98.78962578
7	I	0	Sample_recovery	88.51428024
8	I	0	Sample_recovery	100.00000968
9	I	4	Sample_recovery	94.28206970
10	I	4	Sample_recovery	88.37231969
11	I	4	Sample_recovery	92.63578747
12	I	4	Sample_recovery	63.91890346
13	I	2	Sample_recovery	92.25256109
14	I	4	Sample_recovery	100.00000063
15	I	4	Sample_recovery	83.72720766
16	I	4	Sample_recovery	91.78033418
17	I	4	Sample_recovery	100.00000691
18	I	4	Sample_recovery	75.26351507
19	I	4	Sample_recovery	90.61124004
20	I	2	Sample_recovery	98.64240449
21	I	3	Sample_recovery	77.79054811
22	I	3	Sample_recovery	85.59784734
23	I	4	Sample_recovery	99.98829083
24	I	3	Sample_recovery	85.56584318
25	I	3	Sample_recovery	100.00000463
26	I	0	Sample_recovery	100.00000896
27	I	0	Sample_recovery	90.89446379
28	I	0	Sample_recovery	82.57219119
29	I	4	Sample_recovery	87.76132842
30	I	4	Sample_recovery	94.63757479
31	I	4	Sample_recovery	97.16230079
32	I	0	Sample_recovery	100.00000338
33	I	0	Sample_recovery	100.00000131
34	I	4	Sample_recovery	65.86531545
35	I	4	Sample_recovery	81.23132880
36	I	4	Sample_recovery	100.00000535
37	I	4	Sample_recovery	80.31639806
38	I	4	Sample_recovery	86.71890379
39	I	4	Sample_recovery	85.10063422
40	I	4	Sample_recovery	97.24990679
41	I	3	Sample_recovery	90.56835074
42	I	4	Sample_recovery	53.19861118
43	I	4	Sample_recovery	96.01162495
44	I	4	Sample_recovery	97.19887568
45	I	4	Sample_recovery	96.25419460
46	I	0	Sample_recovery	98.41129953
47	I	0	Sample_recovery	84.33129601
48	I	3	Sample_recovery	95.89662491
49	I	3	Sample_recovery	98.23578958
50	I	3	Sample_recovery	100.00000199
51	I	0	Sample_recovery	99.63479191
52	I	1	Sample_recovery	95.06735718
53	I	4	Sample_recovery	97.35124477
54	I	0	Sample_recovery	100.00000474
55	I	0	Sample_recovery	98.02838587
56	I	4	Sample_recovery	93.75081373
57	I	4	Sample_recovery	91.30998528
58	I	4	Sample_recovery	96.66784015
59	I	3	Sample_recovery	92.09241679
60	I	4	Sample_recovery	100.00000054
61	I	3	Sample_recovery	100.00000936
62	I	2	Sample_recovery	93.29814335
63	I	4	Sample_recovery	89.40031163
64	I	4	Sample_recovery	98.53181176
65	I	4	Sample_recovery	88.10657993
66	I	4	Sample_recovery	90.89286035
67	I	4	Sample_recovery	72.14040757
68	I	4	Sample_recovery	99.30472897
69	I	4	Sample_recovery	100.00000497
70	I	2	Sample_recovery	96.35784623
71	I	3	Sample_recovery	100.00000615
72	I	4	Sample_recovery	69.80192428
73	I	4	Sample_recovery	39.33712179
74	I	2	Sample_recovery	70.06747940
75	I	4	Sample_recovery	97.95880347
76	I	4	Sample_recovery	86.17910528
77	I	4	Sample_recovery	86.96191476
78	I	2	Sample_recovery	91.51418950
79	I	4	Sample_recovery	85.36211819
80	I	4	Sample_recovery	94.63085329
81	I	4	Sample_recovery	100.00000113
82	I	1	Sample_recovery	94.56379281
83	I	4	Sample_recovery	100.00000831
84	I	4	Sample_recovery	98.52440293
85	I	3	Sample_recovery	100.00000249
86	I	3	Sample_recovery	100.00000408
87	I	4	Sample_recovery	88.13564008
88	I	4	Sample_recovery	79.57122520
89	I	3	Sample_recovery	95.97458578
90	I	1	Sample_recovery	99.15782147
91	I	4	Sample_recovery	91.59695084
92	I	4	Sample_recovery	93.60288075
93	I	1	Sample_recovery	95.25910018
94	I	4	Sample_recovery	100.00000663
95	I	4	Sample_recovery	98.77609365
96	I	4	Sample_recovery	90.94155450
97	I	4	Sample_recovery	94.61083642
98	I	4	Sample_recovery	80.78367173
99	I	2	Sample_recovery	99.13020951
100	I	2	Sample_recovery	75.05146170
101	I	1	Sample_recovery	100.00000448
102	I	1	Sample_recovery	83.58568262
103	I	1	Sample_recovery	90.03711421
104	I	2	Sample_recovery	87.01755308
105	I	2	Sample_recovery	100.00000140
106	I	4	Sample_recovery	99.45291005
107	I	4	Sample_recovery	97.52260178
108	I	4	Sample_recovery	88.90919426
109	I	4	Sample_recovery	94.82571500
110	I	4	Sample_recovery	95.54037440
111	I	0	Sample_recovery	100.00000698
112	I	4	Sample_recovery	81.27918574
113	I	4	Sample_recovery	92.88372811
114	I	4	Sample_recovery	89.68844199
115	I	4	Sample_recovery	45.59013563
116	I	1	Sample_recovery	98.34428470
117	I	3	Sample_recovery	76.57550636
118	I	2	Sample_recovery	100.00000442
119	I	0	Sample_recovery	98.73818160
120	I	1	Sample_recovery	97.31997432
121	I	1	Sample_recovery	99.11389911
122	I	4	Sample_recovery	100.00000498
123	I	2	Sample_recovery	96.77392187
124	I	0	Sample_recovery	99.28861822
125	I	0	Sample_recovery	99.65788268
126	I	4	Sample_recovery	100.00000961
127	I	4	Sample_recovery	95.22522562
128	I	4	Sample_recovery	85.34626917
129	I	4	Sample_recovery	82.04038607
130	I	2	Sample_recovery	96.14158517
131	I	2	Sample_recovery	100.00000528
132	I	4	Sample_recovery	94.85611034
133	I	4	Sample_recovery	100.00000919
134	I	4	Sample_recovery	93.39574704
135	I	4	Sample_recovery	98.39745508
136	I	4	Sample_recovery	99.26462230
