species	type	location	rxn	time
1	I	1	Sample_recovery	95.39786987
2	I	3	Sample_recovery	79.38440544
3	I	4	Sample_recovery	100.00000251
4	I	1	Sample_recovery	69.94045569
5	I	2	Sample_recovery	100.00000117
6	I	1	Sample_recovery	97.82607445
7	I	1	Sample_recovery	76.61104834
8	I	1	Sample_recovery	91.14895039
9	I	1	Sample_recovery	98.98997034
10	I	0	Sample_recovery	100.00000428
11	I	1	Sample_recovery	100.00000007
12	I	1	Sample_recovery	73.22894644
13	I	1	Sample_recovery	55.94714314
14	I	2	Sample_recovery	100.00000663
15	I	0	Sample_recovery	100.00000705
16	I	1	Sample_recovery	92.70970235
17	I	1	Sample_recovery	100.00000781
18	I	1	Sample_recovery	77.17401388
19	I	3	Sample_recovery	90.07489493
20	I	3	Sample_recovery	91.69971421
21	I	0	Sample_recovery	100.00000482
22	I	4	Sample_recovery	99.06588195
23	I	4	Sample_recovery	100.00000370
24	I	4	Sample_recovery	72.12639719
25	I	3	Sample_recovery	96.87916509
26	I	4	Sample_recovery	100.00000112
27	I	4	Sample_recovery	77.32619085
28	I	4	Sample_recovery	62.93853208
29	I	0	Sample_recovery	89.17417943
30	I	1	Sample_recovery	87.61263329
31	I	2	Sample_recovery	100.00000800
32	I	4	Sample_recovery	67.47117092
33	I	4	Sample_recovery	87.62034900
34	I	1	Sample_recovery	86.31482085
35	I	4	Sample_recovery	72.61608332
36	I	4	Sample_recovery	63.92850885
