species	type	location	rxn	time
1	I	0	Sample_recovery	99.35620064
2	I	3	Sample_recovery	85.12460472
3	I	1	Sample_recovery	96.75750040
4	I	0	Sample_recovery	100.00000579
5	I	0	Sample_recovery	89.00807369
6	I	0	Sample_recovery	93.59767640
7	I	0	Sample_recovery	99.41489735
8	I	0	Sample_recovery	67.94103308
9	I	0	Sample_recovery	94.22418932
10	I	0	Sample_recovery	91.68687369
11	I	0	Sample_recovery	93.52470086
12	I	0	Sample_recovery	100.00000955
13	I	0	Sample_recovery	100.00000523
14	I	0	Sample_recovery	93.87630348
15	I	1	Sample_recovery	95.66972548
16	I	4	Sample_recovery	100.00000368
17	I	1	Sample_recovery	100.00000648
18	I	0	Sample_recovery	91.93409885
19	I	4	Sample_recovery	80.61247985
20	I	4	Sample_recovery	68.52292896
21	I	0	Sample_recovery	100.00000350
22	I	0	Sample_recovery	95.85896991
23	I	0	Sample_recovery	100.00000482
24	I	1	Sample_recovery	100.00000242
25	I	0	Sample_recovery	100.00000107
26	I	3	Sample_recovery	100.00000189
27	I	3	Sample_recovery	100.00000201
28	I	0	Sample_recovery	71.72394025
29	I	0	Sample_recovery	100.00000905
30	I	3	Sample_recovery	77.50154844
31	I	0	Sample_recovery	98.28062049
32	I	3	Sample_recovery	87.43101663
33	I	1	Sample_recovery	99.84821664
34	I	0	Sample_recovery	96.27443559
35	I	0	Sample_recovery	89.25041829
36	I	0	Sample_recovery	100.00000410
37	I	3	Sample_recovery	100.00000713
38	I	0	Sample_recovery	100.00000285
39	I	0	Sample_recovery	84.91517747
40	I	0	Sample_recovery	100.00000914
41	I	0	Sample_recovery	94.60026349
42	I	0	Sample_recovery	93.96445851
43	I	0	Sample_recovery	82.90595887
44	I	0	Sample_recovery	100.00000444
45	I	0	Sample_recovery	90.32145314
46	I	0	Sample_recovery	99.36511275
47	I	0	Sample_recovery	94.67031879
48	I	2	Sample_recovery	100.00000600
49	I	0	Sample_recovery	98.27012637
50	I	0	Sample_recovery	63.99769342
51	I	2	Sample_recovery	74.40797866
52	I	2	Sample_recovery	100.00000511
53	I	0	Sample_recovery	89.52741990
54	I	2	Sample_recovery	80.12525757
55	I	0	Sample_recovery	96.27748393
56	I	1	Sample_recovery	100.00000275
57	I	1	Sample_recovery	95.06489854
58	I	0	Sample_recovery	89.30125161
59	I	0	Sample_recovery	89.27906442
60	I	0	Sample_recovery	96.82124745
61	I	0	Sample_recovery	86.61007752
62	I	3	Sample_recovery	100.00000707
63	I	2	Sample_recovery	100.00000065
64	I	0	Sample_recovery	100.00000249
65	I	4	Sample_recovery	100.00000935
66	I	4	Sample_recovery	98.36719486
67	I	0	Sample_recovery	94.52453417
68	I	0	Sample_recovery	98.18859684
69	I	1	Sample_recovery	100.00000922
70	I	1	Sample_recovery	67.82175248
71	I	0	Sample_recovery	63.76388657
72	I	0	Sample_recovery	94.96786518
73	I	0	Sample_recovery	99.57163129
74	I	0	Sample_recovery	100.00000927
75	I	4	Sample_recovery	100.00000908
76	I	0	Sample_recovery	100.00000433
77	I	0	Sample_recovery	100.00000511
78	I	0	Sample_recovery	89.63984235
79	I	0	Sample_recovery	100.00000071
80	I	1	Sample_recovery	92.27793627
81	I	0	Sample_recovery	97.63064888
82	I	3	Sample_recovery	100.00000478
83	I	0	Sample_recovery	98.96987006
84	I	1	Sample_recovery	80.43013254
85	I	0	Sample_recovery	62.49449556
86	I	1	Sample_recovery	100.00000734
87	I	1	Sample_recovery	94.45278161
88	I	4	Sample_recovery	73.16276480
89	I	4	Sample_recovery	77.34345938
90	I	1	Sample_recovery	100.00000103
91	I	2	Sample_recovery	87.66033757
92	I	2	Sample_recovery	100.00000339
93	I	0	Sample_recovery	64.23958848
94	I	0	Sample_recovery	98.94061099
95	I	0	Sample_recovery	96.92900594
96	I	2	Sample_recovery	100.00000298
97	I	2	Sample_recovery	84.86383166
98	I	0	Sample_recovery	96.59948397
99	I	1	Sample_recovery	90.10801787
100	I	1	Sample_recovery	100.00000105
101	I	0	Sample_recovery	21.84622602
102	I	2	Sample_recovery	100.00000421
103	I	0	Sample_recovery	97.19539432
104	I	4	Sample_recovery	91.82300095
105	I	0	Sample_recovery	99.37404947
106	I	0	Sample_recovery	100.00000620
107	I	0	Sample_recovery	100.00000544
108	I	0	Sample_recovery	91.82362617
109	I	0	Sample_recovery	90.21506006
110	I	0	Sample_recovery	100.00000964
111	I	4	Sample_recovery	100.00000564
112	I	1	Sample_recovery	100.00000845
113	I	0	Sample_recovery	100.00000589
114	I	3	Sample_recovery	100.00000277
115	I	3	Sample_recovery	90.30430584
116	I	2	Sample_recovery	100.00000404
117	I	0	Sample_recovery	93.89388018
118	I	0	Sample_recovery	100.00000917
119	I	1	Sample_recovery	97.35079955
120	I	3	Sample_recovery	100.00000515
121	I	4	Sample_recovery	98.31557633
122	I	4	Sample_recovery	100.00000717
123	I	4	Sample_recovery	71.81092294
124	I	4	Sample_recovery	100.00000584
125	I	4	Sample_recovery	98.14882897
126	I	3	Sample_recovery	100.00000035
127	I	0	Sample_recovery	99.62214218
128	I	1	Sample_recovery	100.00000291
129	I	4	Sample_recovery	75.76466730
130	I	0	Sample_recovery	100.00000022
131	I	4	Sample_recovery	100.00000560
132	I	0	Sample_recovery	100.00000585
133	I	0	Sample_recovery	100.00000645
134	I	0	Sample_recovery	100.00000825
135	I	0	Sample_recovery	91.35969984
136	I	0	Sample_recovery	100.00000975
137	I	0	Sample_recovery	100.00000208
138	I	4	Sample_recovery	90.52637679
139	I	0	Sample_recovery	100.00000320
