species	type	location	rxn	time
1	I	1	Sample_recovery	96.51065803
2	I	1	Sample_recovery	96.44686440
3	I	1	Sample_recovery	100.00000967
4	I	1	Sample_recovery	90.93624450
5	I	1	Sample_recovery	100.00000125
6	I	1	Sample_recovery	100.00000774
7	I	1	Sample_recovery	100.00000969
8	I	1	Sample_recovery	88.98936410
9	I	1	Sample_recovery	88.37926354
10	I	1	Sample_recovery	100.00000240
11	I	1	Sample_recovery	95.31339176
12	I	1	Sample_recovery	91.72381728
13	I	1	Sample_recovery	100.00000613
14	I	1	Sample_recovery	94.60743373
15	I	1	Sample_recovery	100.00000261
16	I	1	Sample_recovery	100.00000787
17	I	1	Sample_recovery	92.54112119
18	I	1	Sample_recovery	100.00000386
19	I	1	Sample_recovery	100.00000600
20	I	2	Sample_recovery	100.00000516
21	I	1	Sample_recovery	90.71740251
22	I	1	Sample_recovery	98.21613089
23	I	1	Sample_recovery	100.00000135
24	I	1	Sample_recovery	80.15759865
25	I	1	Sample_recovery	100.00000174
26	I	1	Sample_recovery	95.41507296
27	I	1	Sample_recovery	89.14993524
28	I	4	Sample_recovery	100.00000903
29	I	4	Sample_recovery	88.56208421
30	I	1	Sample_recovery	100.00000966
31	I	1	Sample_recovery	100.00000961
32	I	1	Sample_recovery	92.93985234
33	I	1	Sample_recovery	98.34032610
34	I	1	Sample_recovery	94.20285543
35	I	1	Sample_recovery	100.00000381
36	I	3	Sample_recovery	100.00000815
37	I	3	Sample_recovery	100.00000289
38	I	3	Sample_recovery	97.93902981
39	I	1	Sample_recovery	100.00000707
40	I	1	Sample_recovery	100.00000641
41	I	1	Sample_recovery	98.08090910
42	I	1	Sample_recovery	99.86729365
43	I	1	Sample_recovery	98.70864129
44	I	1	Sample_recovery	100.00000292
45	I	1	Sample_recovery	79.93118978
46	I	1	Sample_recovery	100.00000815
47	I	1	Sample_recovery	89.80837657
48	I	1	Sample_recovery	99.09397089
49	I	1	Sample_recovery	98.48544441
50	I	1	Sample_recovery	92.03726236
51	I	1	Sample_recovery	92.10172490
52	I	1	Sample_recovery	100.00000616
53	I	1	Sample_recovery	100.00000691
54	I	1	Sample_recovery	100.00000414
55	I	1	Sample_recovery	95.67666239
56	I	2	Sample_recovery	98.26554918
57	I	1	Sample_recovery	100.00000394
58	I	1	Sample_recovery	100.00000872
59	I	1	Sample_recovery	97.42128743
60	I	1	Sample_recovery	100.00000013
61	I	1	Sample_recovery	96.85988720
62	I	1	Sample_recovery	99.31826776
63	I	1	Sample_recovery	91.99490112
64	I	1	Sample_recovery	100.00000197
65	I	1	Sample_recovery	96.83887705
66	I	1	Sample_recovery	100.00000720
67	I	1	Sample_recovery	100.00000624
68	I	1	Sample_recovery	98.28666859
69	I	1	Sample_recovery	83.33733241
70	I	1	Sample_recovery	83.92846700
71	I	1	Sample_recovery	100.00000758
72	I	1	Sample_recovery	100.00000535
73	I	1	Sample_recovery	100.00000102
74	I	1	Sample_recovery	94.26770228
75	I	1	Sample_recovery	97.36228506
76	I	1	Sample_recovery	100.00000854
77	I	1	Sample_recovery	100.00000960
78	I	1	Sample_recovery	100.00000727
79	I	1	Sample_recovery	100.00000938
80	I	1	Sample_recovery	100.00000185
81	I	1	Sample_recovery	100.00000903
82	I	1	Sample_recovery	100.00000035
83	I	1	Sample_recovery	100.00000150
84	I	1	Sample_recovery	96.71855667
85	I	1	Sample_recovery	87.87238256
86	I	1	Sample_recovery	82.38477171
87	I	1	Sample_recovery	88.09905334
88	I	1	Sample_recovery	100.00000685
89	I	1	Sample_recovery	100.00000089
90	I	1	Sample_recovery	95.21695028
91	I	1	Sample_recovery	94.56673746
92	I	1	Sample_recovery	100.00000575
93	I	1	Sample_recovery	98.24752257
94	I	1	Sample_recovery	98.03849533
95	I	1	Sample_recovery	100.00000526
96	I	4	Sample_recovery	100.00000082
97	I	1	Sample_recovery	98.82256318
98	I	1	Sample_recovery	89.35919526
99	I	1	Sample_recovery	99.77017148
100	I	1	Sample_recovery	100.00000106
101	I	1	Sample_recovery	100.00000723
102	I	1	Sample_recovery	92.73181639
103	I	1	Sample_recovery	98.42317948
104	I	1	Sample_recovery	100.00000037
105	I	1	Sample_recovery	100.00000652
106	I	1	Sample_recovery	100.00000091
107	I	1	Sample_recovery	91.75544489
108	I	1	Sample_recovery	100.00000714
109	I	1	Sample_recovery	80.30109412
110	I	1	Sample_recovery	100.00000943
111	I	1	Sample_recovery	85.90216133
112	I	1	Sample_recovery	100.00000788
113	I	0	Sample_recovery	96.23362259
114	I	1	Sample_recovery	96.58630927
115	I	1	Sample_recovery	86.48922364
116	I	1	Sample_recovery	100.00000608
117	I	1	Sample_recovery	100.00000181
118	I	1	Sample_recovery	100.00000964
119	I	1	Sample_recovery	72.75206874
120	I	1	Sample_recovery	100.00000086
121	I	1	Sample_recovery	84.95217822
122	I	3	Sample_recovery	100.00000352
123	I	3	Sample_recovery	99.46758022
124	I	3	Sample_recovery	100.00000218
125	I	3	Sample_recovery	91.88180130
126	I	3	Sample_recovery	94.51202767
127	I	3	Sample_recovery	100.00000666
128	I	3	Sample_recovery	100.00000173
129	I	3	Sample_recovery	99.76190171
130	I	3	Sample_recovery	100.00000632
131	I	3	Sample_recovery	100.00000087
132	I	3	Sample_recovery	100.00000151
133	I	4	Sample_recovery	96.95724098
134	I	4	Sample_recovery	97.62254167
